Time[s];COPx[cm];COPy[cm]
0.010;-0.464377;-0.965750
0.020;-0.422123;-0.985203
0.030;-0.379839;-1.003770
0.040;-0.337654;-1.020768
0.050;-0.295920;-1.035856
0.060;-0.255273;-1.049130
0.070;-0.216563;-1.061084
0.080;-0.180660;-1.072442
0.090;-0.148169;-1.083914
0.100;-0.119150;-1.095992
0.110;-0.092930;-1.108869
0.120;-0.068117;-1.122479
0.130;-0.042845;-1.136613
0.140;-0.015206;-1.151037
0.150;0.016250;-1.165582
0.160;0.052142;-1.180190
0.170;0.092126;-1.194907
0.180;0.135021;-1.209832
0.190;0.179128;-1.225028
0.200;0.222614;-1.240400
0.210;0.263826;-1.255611
0.220;0.301486;-1.270060
0.230;0.334733;-1.282973
0.240;0.363095;-1.293600
0.250;0.386441;-1.301440
0.260;0.404965;-1.306425
0.270;0.419162;-1.308951
0.280;0.429803;-1.309769
0.290;0.437884;-1.309788
0.300;0.444584;-1.309875
0.310;0.451199;-1.310714
0.320;0.459038;-1.312728
0.330;0.469238;-1.316041
0.340;0.482535;-1.320515
0.350;0.499060;-1.325840
0.360;0.518224;-1.331658
0.370;0.538771;-1.337684
0.380;0.558982;-1.343759
0.390;0.576982;-1.349815
0.400;0.591033;-1.355763
0.410;0.599727;-1.361362
0.420;0.602075;-1.366183
0.430;0.597506;-1.369682
0.440;0.585843;-1.371363
0.450;0.567272;-1.370928
0.460;0.542326;-1.368346
0.470;0.511885;-1.363830
0.480;0.477190;-1.357759
0.490;0.439833;-1.350593
0.500;0.401668;-1.342798
0.510;0.364632;-1.334775
0.520;0.330472;-1.326798
0.530;0.300472;-1.318974
0.540;0.275295;-1.311245
0.550;0.254998;-1.303449
0.560;0.239221;-1.295405
0.570;0.227442;-1.286984
0.580;0.219225;-1.278160
0.590;0.214346;-1.269033
0.600;0.212733;-1.259839
0.610;0.214260;-1.250937
0.620;0.218502;-1.242758
0.630;0.224592;-1.235718
0.640;0.231267;-1.230118
0.650;0.237089;-1.226038
0.660;0.240775;-1.223296
0.670;0.241558;-1.221472
0.680;0.239467;-1.220028
0.690;0.235431;-1.218480
0.700;0.231114;-1.216557
0.710;0.228486;-1.214261
0.720;0.229245;-1.211826
0.730;0.234271;-1.209585
0.740;0.243324;-1.207840
0.750;0.255087;-1.206792
0.760;0.267517;-1.206531
0.770;0.278418;-1.207066
0.780;0.286026;-1.208342
0.790;0.289420;-1.210238
0.800;0.288643;-1.212579
0.810;0.284514;-1.215167
0.820;0.278237;-1.217842
0.830;0.270956;-1.220520
0.840;0.263430;-1.223192
0.850;0.255914;-1.225908
0.860;0.248268;-1.228767
0.870;0.240189;-1.231896
0.880;0.231435;-1.235401
0.890;0.221914;-1.239279
0.900;0.211623;-1.243360
0.910;0.200496;-1.247331
0.920;0.188293;-1.250849
0.930;0.174630;-1.253691
0.940;0.159181;-1.255860
0.950;0.141926;-1.257600
0.960;0.123342;-1.259327
0.970;0.104409;-1.261471
0.980;0.086412;-1.264293
0.990;0.070612;-1.267751
1.000;0.057900;-1.271497
1.010;0.048581;-1.275014
1.020;0.042369;-1.277816
1.030;0.038592;-1.279637
1.040;0.036457;-1.280524
1.050;0.035269;-1.280817
1.060;0.034516;-1.281040
1.070;0.033817;-1.281723
1.080;0.032802;-1.283235
1.090;0.031020;-1.285669
1.100;0.027946;-1.288805
1.110;0.023085;-1.292166
1.120;0.016115;-1.295122
1.130;0.007014;-1.297010
1.140;-0.003869;-1.297249
1.150;-0.015780;-1.295440
1.160;-0.027579;-1.291452
1.170;-0.037801;-1.285461
1.180;-0.044789;-1.277899
1.190;-0.046875;-1.269321
1.200;-0.042648;-1.260245
1.210;-0.031249;-1.251022
1.220;-0.012638;-1.241814
1.230;0.012282;-1.232642
1.240;0.041759;-1.223505
1.250;0.073486;-1.214456
1.260;0.104970;-1.205602
1.270;0.133869;-1.196985
1.280;0.158229;-1.188435
1.290;0.176616;-1.179525
1.300;0.188172;-1.169687
1.310;0.192607;-1.158435
1.320;0.190158;-1.145581
1.330;0.181509;-1.131333
1.340;0.167709;-1.116236
1.350;0.150073;-1.100994
1.360;0.130060;-1.086263
1.370;0.109131;-1.072496
1.380;0.088580;-1.059891
1.390;0.069398;-1.048440
1.400;0.052179;-1.038018
1.410;0.037093;-1.028477
1.420;0.023883;-1.019668
1.430;0.011880;-1.011435
1.440;0.000055;-1.003573
1.450;-0.012832;-0.995795
1.460;-0.027979;-0.987755
1.470;-0.046223;-0.979104
1.480;-0.067758;-0.969584
1.490;-0.091965;-0.959085
1.500;-0.117441;-0.947645
1.510;-0.142236;-0.935396
1.520;-0.164275;-0.922497
1.530;-0.181859;-0.909092
1.540;-0.194103;-0.895296
1.550;-0.201181;-0.881184
1.560;-0.204286;-0.866778
1.570;-0.205344;-0.852063
1.580;-0.206557;-0.837017
1.590;-0.209946;-0.821647
1.600;-0.217010;-0.805987
1.610;-0.228576;-0.790081
1.620;-0.244828;-0.773984
