Time[s];COPx[cm];COPy[cm]
0.010;3.054564;-0.316356
0.020;3.056009;-0.311551
0.030;3.057447;-0.307547
0.040;3.058752;-0.304971
0.050;3.059707;-0.304191
0.060;3.060109;-0.305256
0.070;3.059902;-0.307910
0.080;3.059233;-0.311643
0.090;3.058397;-0.315812
0.100;3.057693;-0.319786
0.110;3.057305;-0.323110
0.120;3.057271;-0.325605
0.130;3.057554;-0.327377
0.140;3.058148;-0.328735
0.150;3.059152;-0.330056
0.160;3.060730;-0.331650
0.170;3.063005;-0.333679
0.180;3.065957;-0.336121
0.190;3.069391;-0.338790
0.200;3.072971;-0.341377
0.210;3.076271;-0.343497
0.220;3.078829;-0.344774
0.230;3.080179;-0.344955
0.240;3.079899;-0.344015
0.250;3.077678;-0.342215
0.260;3.073406;-0.340064
0.270;3.067281;-0.338167
0.280;3.059872;-0.337012
0.290;3.052063;-0.336787
0.300;3.044830;-0.337322
0.310;3.038945;-0.338195
0.320;3.034741;-0.338944
0.330;3.032073;-0.339290
0.340;3.030460;-0.339245
0.350;3.029282;-0.339081
0.360;3.027944;-0.339172
0.370;3.025970;-0.339794
0.380;3.023071;-0.340979
0.390;3.019200;-0.342495
0.400;3.014581;-0.343952
0.410;3.009659;-0.344978
0.420;3.004970;-0.345356
0.430;3.000974;-0.345062
0.440;2.997889;-0.344209
0.450;2.995612;-0.342948
0.460;2.993749;-0.341398
0.470;2.991752;-0.339625
0.480;2.989089;-0.337652
0.490;2.985401;-0.335499
0.500;2.980580;-0.333235
0.510;2.974791;-0.330996
0.520;2.968423;-0.328977
0.530;2.962002;-0.327395
0.540;2.956064;-0.326435
0.550;2.951019;-0.326209
0.560;2.947029;-0.326711
0.570;2.943940;-0.327783
0.580;2.941282;-0.329107
0.590;2.938358;-0.330249
0.600;2.934438;-0.330790
0.610;2.928999;-0.330496
0.620;2.921922;-0.329452
0.630;2.913556;-0.328078
0.640;2.904610;-0.327007
0.650;2.895905;-0.326874
0.660;2.888073;-0.328110
0.670;2.881344;-0.330787
0.680;2.875488;-0.334571
0.690;2.869936;-0.338796
0.700;2.864015;-0.342646
0.710;2.857171;-0.345381
0.720;2.849140;-0.346548
0.730;2.840011;-0.346116
0.740;2.830209;-0.344485
0.750;2.820391;-0.342356
0.760;2.811304;-0.340479
0.770;2.803608;-0.339380
0.780;2.797707;-0.339152
0.790;2.793616;-0.339438
0.800;2.790912;-0.339616
0.810;2.788773;-0.339085
0.820;2.786146;-0.337514
