Time[s];COPx[cm];COPy[cm]
0.010;-0.625960;2.042923
0.020;-0.599210;1.995721
0.030;-0.570796;1.950447
0.040;-0.539312;1.908871
0.050;-0.503911;1.872494
0.060;-0.464508;1.842363
0.070;-0.421878;1.818939
0.080;-0.377575;1.802047
0.090;-0.333659;1.790935
0.100;-0.292247;1.784453
0.110;-0.255073;1.781314
0.120;-0.223162;1.780424
0.130;-0.196738;1.781199
0.140;-0.175328;1.783775
0.150;-0.157993;1.789027
0.160;-0.143621;1.798346
0.170;-0.131201;1.813233
0.180;-0.120046;1.834844
0.190;-0.109896;1.863628
0.200;-0.100850;1.899162
0.210;-0.093151;1.940192
0.220;-0.086923;1.984803
0.230;-0.081992;2.030672
0.240;-0.077864;2.075404
0.250;-0.073865;2.116930
0.260;-0.069361;2.153877
0.270;-0.063949;2.185802
0.280;-0.057538;2.213183
0.290;-0.050314;2.237150
0.300;-0.042596;2.259065
0.310;-0.034661;2.280104
0.320;-0.026562;2.300986
0.330;-0.018013;2.321896
0.340;-0.008363;2.342549
0.350;0.003340;2.362337
0.360;0.018228;2.380507
0.370;0.037507;2.396314
0.380;0.062341;2.409155
0.390;0.093714;2.418621
0.400;0.132266;2.424475
0.410;0.178131;2.426535
0.420;0.230872;2.424542
0.430;0.289542;2.418087
0.440;0.352863;2.406670
0.450;0.419429;2.389890
0.460;0.487831;2.367684
0.470;0.556667;2.340474
0.480;0.624477;2.309107
0.490;0.689695;2.274611
0.500;0.750698;2.237865
0.510;0.805970;2.199351
0.520;0.854321;2.159074
0.530;0.895082;2.116700
0.540;0.928174;2.071840
0.550;0.954042;2.024338
0.560;0.973449;1.974420
0.570;0.987208;1.922625
0.580;0.995939;1.869603
0.590;0.999919;1.815865
0.600;0.999099;1.761641
0.610;0.993247;1.706875
0.620;0.982152;1.651342
0.630;0.965817;1.594815
0.640;0.944585;1.537191
0.650;0.919189;1.478555
0.660;0.890746;1.419182
0.670;0.860692;1.359492
0.680;0.830696;1.299950
0.690;0.802557;1.240948
0.700;0.778070;1.182722
0.710;0.758852;1.125386
0.720;0.746127;1.069090
0.730;0.740570;1.014232
0.740;0.742290;0.961583
0.750;0.750959;0.912234
0.760;0.766052;0.867354
0.770;0.787062;0.827853
0.780;0.813637;0.794074
0.790;0.845568;0.765624
0.800;0.882677;0.741382
0.810;0.924658;0.719657
0.820;0.970955;0.698483
0.830;1.020734;0.675983
0.840;1.072940;0.650761
0.850;1.126420;0.622207
0.860;1.180046;0.590628
0.870;1.232791;0.557139
0.880;1.283738;0.523364
0.890;1.332037;0.491044
0.900;1.376843;0.461662
0.910;1.417307;0.436157
0.920;1.452648;0.414766
0.930;1.482329;0.397034
0.940;1.506249;0.381985
0.950;1.524875;0.368379
0.960;1.539239;0.355020
0.970;1.550783;0.341029
0.980;1.561086;0.326043
0.990;1.571536;0.310270
1.000;1.583055;0.294376
1.010;1.595923;0.279234
1.020;1.609748;0.265608
1.030;1.623593;0.253888
1.040;1.636231;0.243959
1.050;1.646487;0.235255
1.060;1.653567;0.226962
1.070;1.657275;0.218313
1.080;1.658032;0.208825
1.090;1.656706;0.198415
1.100;1.654309;0.187330
1.110;1.651681;0.175941
1.120;1.649248;0.164486
1.130;1.646922;0.152888
1.140;1.644176;0.140751
1.150;1.640242;0.127519
1.160;1.634362;0.112745
1.170;1.625996;0.096350
1.180;1.614913;0.078804
1.190;1.601163;0.061132
1.200;1.584937;0.044762
1.210;1.566417;0.031239
1.220;1.545693;0.021908
1.230;1.522765;0.017648
1.240;1.497584;0.018722
1.250;1.470069;0.024796
1.260;1.440075;0.035078
1.270;1.407383;0.048543
1.280;1.371762;0.064104
1.290;1.333165;0.080682
1.300;1.291952;0.097151
1.310;1.249017;0.112292
1.320;1.205640;0.124872
1.330;1.163086;0.133880
1.340;1.122096;0.138846
1.350;1.082549;0.140083
1.360;1.043452;0.138700
1.370;1.003264;0.136349
1.380;0.960348;0.134769
1.390;0.913404;0.135296
1.400;0.861753;0.138523
1.410;0.805502;0.144231
1.420;0.745602;0.151595
1.430;0.683783;0.159570
1.440;0.622345;0.167314
1.450;0.563768;0.174518
1.460;0.510230;0.181551
1.470;0.463141;0.189361
1.480;0.422864;0.199200
1.490;0.388718;0.212288
1.500;0.359251;0.229564
1.510;0.332659;0.251566
1.520;0.307200;0.278408
1.530;0.281515;0.309789
1.540;0.254766;0.345023
1.550;0.226582;0.383098
1.560;0.196837;0.422783
1.570;0.165394;0.462787
1.580;0.131911;0.501941
1.590;0.095817;0.539379
1.600;0.056424;0.574623
1.610;0.013117;0.607527
1.620;-0.034462;0.638085
1.630;-0.086300;0.666187
1.640;-0.141960;0.691444
1.650;-0.200563;0.713205
1.660;-0.260778;0.730780
1.670;-0.320848;0.743793
1.680;-0.378732;0.752485
1.690;-0.432384;0.757820
1.700;-0.480190;0.761330
1.710;-0.521418;0.764759
1.720;-0.556570;0.769602
1.730;-0.587476;0.776713
1.740;-0.617099;0.786119
1.750;-0.649046;0.797078
1.760;-0.686870;0.808348
1.770;-0.733305;0.818520
1.780;-0.789596;0.826313
1.790;-0.855121;0.830800
1.800;-0.927447;0.831561
1.810;-1.002877;0.828764
1.820;-1.077337;0.823131
1.830;-1.147323;0.815720
1.840;-1.210570;0.807569
1.850;-1.266237;0.799327
1.860;-1.314624;0.791031
1.870;-1.356643;0.782160
1.880;-1.393302;0.771926
1.890;-1.425425;0.759674
1.900;-1.453668;0.745247
1.910;-1.478744;0.729131
1.920;-1.501639;0.712352
1.930;-1.523658;0.696156
1.940;-1.546218;0.681644
1.950;-1.570480;0.669489
1.960;-1.596977;0.659835
1.970;-1.625413;0.652377
1.980;-1.654713;0.646553
1.990;-1.683304;0.641771
2.000;-1.709543;0.637604
2.010;-1.732178;0.633911
2.020;-1.750702;0.630891
2.030;-1.765500;0.629062
2.040;-1.777728;0.629160
2.050;-1.788940;0.631949
2.060;-1.800616;0.637993
2.070;-1.813785;0.647475
2.080;-1.828887;0.660111
2.090;-1.845898;0.675202
2.100;-1.864607;0.691774
2.110;-1.884878;0.708756
2.120;-1.906775;0.725153
2.130;-1.930479;0.740177
2.140;-1.956057;0.753323
2.150;-1.983177;0.764351
2.160;-2.010913;0.773219
2.170;-2.037731;0.780016
2.180;-2.061694;0.784940
2.190;-2.080825;0.788317
2.200;-2.093506;0.790598
2.210;-2.098772;0.792308
2.220;-2.096430;0.793951
2.230;-2.086989;0.795923
2.240;-2.071454;0.798460
2.250;-2.051054;0.801653
2.260;-2.026985;0.805461
2.270;-2.000202;0.809686
2.280;-1.971321;0.813916
2.290;-1.940649;0.817472
2.300;-1.908332;0.819472
2.310;-1.874556;0.819002
2.320;-1.839700;0.815387
2.330;-1.804378;0.808444
2.340;-1.769382;0.798595
2.350;-1.735560;0.786746
2.360;-1.703674;0.773954
2.370;-1.674245;0.761050
2.380;-1.647429;0.748414
2.390;-1.622962;0.736047
2.400;-1.600229;0.723886
2.410;-1.578450;0.712163
2.420;-1.556942;0.701587
2.430;-1.535346;0.693209
2.440;-1.513703;0.688030
2.450;-1.492350;0.686560
2.460;-1.471679;0.688558
2.470;-1.451892;0.693100
2.480;-1.432863;0.698925
2.490;-1.414198;0.704881
2.500;-1.395433;0.710264
2.510;-1.376287;0.714911
2.520;-1.356810;0.719070
2.530;-1.337364;0.723189
2.540;-1.318452;0.727742
