Time[s];COPx[cm];COPy[cm]
0.010;0.559510;0.868210
0.020;0.616615;0.856133
0.030;0.674595;0.844757
0.040;0.733470;0.834866
0.050;0.792619;0.827164
0.060;0.850784;0.822279
0.070;0.906289;0.820783
0.080;0.957414;0.823137
0.090;1.002784;0.829589
0.100;1.041656;0.840063
0.110;1.074008;0.854115
0.120;1.100418;0.871017
0.130;1.121802;0.889949
0.140;1.139084;0.910258
0.150;1.152891;0.931668
0.160;1.163372;0.954371
0.170;1.170203;0.978933
0.180;1.172820;1.006082
0.190;1.170803;1.036431
0.200;1.164297;1.070248
0.210;1.154275;1.107304
0.220;1.142512;1.146863
0.230;1.131258;1.187837
0.240;1.122721;1.229073
0.250;1.118566;1.269700
0.260;1.119623;1.309365
0.270;1.125872;1.348283
0.280;1.136673;1.387052
0.290;1.151106;1.426317
0.300;1.168289;1.466392
0.310;1.187580;1.507042
0.320;1.208636;1.547493
0.330;1.231356;1.586667
0.340;1.255755;1.623487
0.350;1.281823;1.657102
0.360;1.309397;1.686947
0.370;1.338074;1.712682
0.380;1.367157;1.734095
0.390;1.395660;1.751080
0.400;1.422357;1.763715
0.410;1.445914;1.772386
0.420;1.465100;1.777865
0.430;1.479042;1.781286
0.440;1.487441;1.783998
0.450;1.490667;1.787337
0.460;1.489674;1.792381
0.470;1.485760;1.799771
0.480;1.480265;1.809619
0.490;1.474322;1.821528
0.500;1.468748;1.834729
0.510;1.464047;1.848336
0.520;1.460475;1.861665
0.530;1.458107;1.874537
0.540;1.456907;1.887446
0.550;1.456797;1.901517
0.560;1.457744;1.918249
0.570;1.459834;1.939107
0.580;1.463304;1.965102
0.590;1.468489;1.996462
0.600;1.475698;2.032535
0.610;1.485065;2.071939
0.620;1.496421;2.112913
0.630;1.509223;2.153716
0.640;1.522550;2.192930
0.650;1.535115;2.229610
0.660;1.545326;2.263285
0.670;1.551412;2.293908
0.680;1.551678;2.321785
0.690;1.544877;2.347508
0.700;1.530597;2.371841
0.710;1.509495;2.395510
0.720;1.483263;2.418936
0.730;1.454269;2.442019
0.740;1.424997;2.464107
0.750;1.397489;2.484162
0.760;1.373005;2.501057
0.770;1.351992;2.513874
0.780;1.334302;2.522123
0.790;1.319537;2.525849
0.800;1.307381;2.525626
0.810;1.297838;2.522419
0.820;1.291346;2.517362
0.830;1.288719;2.511518
0.840;1.290928;2.505736
0.850;1.298770;2.500653
0.860;1.312538;2.496782
0.870;1.331830;2.494584
0.880;1.355582;2.494427
0.890;1.382310;2.496466
0.900;1.410479;2.500510
0.910;1.438854;2.505977
0.920;1.466690;2.511999
0.930;1.493681;2.517613
0.940;1.519720;2.521980
0.950;1.544598;2.524486
0.960;1.567788;2.524723
0.970;1.588420;2.522406
0.980;1.605417;2.517347
0.990;1.617737;2.509548
1.000;1.624619;2.499338
1.010;1.625780;2.487417
1.020;1.621485;2.474728
1.030;1.612483;2.462208
1.040;1.599845;2.450533
1.050;1.584749;2.439999
1.060;1.568300;2.430593
1.070;1.551432;2.422214
1.080;1.534913;2.414903
1.090;1.519399;2.408950
1.100;1.505490;2.404774
1.110;1.493743;2.402640
1.120;1.484673;2.402396
1.130;1.478761;2.403416
1.140;1.476480;2.404769
1.150;1.478291;2.405520
1.160;1.484580;2.405004
1.170;1.495526;2.402959
1.180;1.510952;2.399511
1.190;1.530237;2.395061
1.200;1.552329;2.390135
1.210;1.575873;2.385252
1.220;1.599449;2.380824
1.230;1.621825;2.377102
1.240;1.642183;2.374139
1.250;1.660207;2.371799
1.260;1.676003;2.369783
1.270;1.689849;2.367671
1.280;1.701881;2.364951
1.290;1.711880;2.361026
1.300;1.719266;2.355220
1.310;1.723293;2.346812
1.320;1.723350;2.335139
1.330;1.719194;2.319749
1.340;1.711055;2.300561
1.350;1.699575;2.277968
1.360;1.685644;2.252829
1.370;1.670189;2.226355
1.380;1.654002;2.199902
1.390;1.637663;2.174711
1.400;1.621584;2.151668
1.410;1.606120;2.131145
1.420;1.591681;2.113020
1.430;1.578775;2.096865
1.440;1.567936;2.082227
1.450;1.559582;2.068847
1.460;1.553866;2.056735
1.470;1.550594;2.046101
1.480;1.549224;2.037214
1.490;1.548937;2.030229
1.500;1.548758;2.025060
1.510;1.547731;2.021307
1.520;1.545077;2.018281
1.530;1.540312;2.015151
1.540;1.533229;2.011159
1.550;1.523784;2.005842
1.560;1.511903;1.999172
1.570;1.497326;1.991542
1.580;1.479564;1.983602
1.590;1.458048;1.976005
1.600;1.432431;1.969186
1.610;1.402904;1.963300
1.620;1.370353;1.958338
1.630;1.336236;1.954341
1.640;1.302229;1.951547
1.650;1.269805;1.950392
1.660;1.239941;1.951381
1.670;1.213029;1.954912
1.680;1.189002;1.961175
1.690;1.167576;1.970162
1.700;1.148508;1.981755
1.710;1.131777;1.995814
1.720;1.117640;2.012177
1.730;1.106548;2.030557
1.740;1.098989;2.050410
1.750;1.095294;2.070887
1.760;1.095475;2.090923
1.770;1.099121;2.109451
1.780;1.105361;2.125624
1.790;1.112914;2.138950
1.800;1.120228;2.149284
1.810;1.125696;2.156702
1.820;1.127937;2.161359
1.830;1.126058;2.163415
1.840;1.119798;2.163030
1.850;1.109487;2.160383
1.860;1.095831;2.155652
1.870;1.079608;2.148952
1.880;1.061408;2.140270
1.890;1.041516;2.129480
1.900;1.019990;2.116439
1.910;0.996891;2.101113
1.920;0.972535;2.083662
1.930;0.947597;2.064429
1.940;0.923006;2.043856
1.950;0.899682;2.022365
1.960;0.878269;2.000234
1.970;0.859013;1.977511
1.980;0.841787;1.953989
1.990;0.826206;1.929217
2.000;0.811724;1.902565
2.010;0.797693;1.873318
2.020;0.783439;1.840823
2.030;0.768371;1.804689
2.040;0.752125;1.765010
2.050;0.734644;1.722523
2.060;0.716129;1.678592
2.070;0.696857;1.634955
2.080;0.676958;1.593296
2.090;0.656262;1.554778
2.100;0.634255;1.519743
2.110;0.610150;1.487719
2.120;0.583062;1.457756
2.130;0.552255;1.428958
2.140;0.517435;1.400952
2.150;0.478991;1.374081
2.160;0.438100;1.349217
2.170;0.396607;1.327326
2.180;0.356680;1.309023
2.190;0.320330;1.294365
2.200;0.288945;1.282951
2.210;0.262997;1.274193
2.220;0.241998;1.267585
2.230;0.224715;1.262828
2.240;0.209569;1.259828
2.250;0.195069;1.258608
2.260;0.180159;1.259185
2.270;0.164363;1.261451
2.280;0.147704;1.265104
2.290;0.130459;1.269689
2.300;0.112882;1.274722
2.310;0.095027;1.279879
2.320;0.076686;1.285176
2.330;0.057442;1.291035
2.340;0.036780;1.298166
2.350;0.014215;1.307269
2.360;-0.010552;1.318704
2.370;-0.037495;1.332311
2.380;-0.066152;1.347503
2.390;-0.095603;1.363560
2.400;-0.124580;1.379959
2.410;-0.151695;1.396523
2.420;-0.175688;1.413358
2.430;-0.195602;1.430666
2.440;-0.210794;1.448625
2.450;-0.220839;1.467440
2.460;-0.225415;1.487461
2.470;-0.224230;1.509217
2.480;-0.217040;1.533247
2.490;-0.203697;1.559785
2.500;-0.184218;1.588478
2.510;-0.158815;1.618371
2.520;-0.127916;1.648197
2.530;-0.092177;1.676876
2.540;-0.052492;1.703919
2.550;-0.010008;1.729542
2.560;0.033864;1.754394
2.570;0.077435;1.779072
2.580;0.118738;1.803664
2.590;0.155577;1.827583
2.600;0.185684;1.849743
2.610;0.206972;1.868984
2.620;0.217857;1.884525
2.630;0.217524;1.896263
2.640;0.206053;1.904806
2.650;0.184382;1.911242
2.660;0.154134;1.916744
2.670;0.117379;1.922122
2.680;0.076363;1.927516
2.690;0.033209;1.932369
2.700;-0.010355;1.935717
2.710;-0.053187;1.936631
2.720;-0.094784;1.934606
2.730;-0.135181;1.929684
2.740;-0.174711;1.922306
2.750;-0.213650;1.913045
