f_time;copX;copY
0.010;-0.264226;2.287850
0.020;-0.246509;2.321612
0.030;-0.227972;2.353210
0.040;-0.207991;2.381129
0.050;-0.186237;2.404747
0.060;-0.162704;2.424345
0.070;-0.137629;2.440800
0.080;-0.111338;2.455142
0.090;-0.084071;2.468139
0.100;-0.055829;2.480089
0.110;-0.026297;2.490834
0.120;0.005118;2.499964
0.130;0.039147;2.507065
0.140;0.076449;2.511898
0.150;0.117404;2.514429
0.160;0.161979;2.514754
0.170;0.209705;2.513003
0.180;0.259779;2.509299
0.190;0.311254;2.503772
0.200;0.363251;2.496602
0.210;0.415138;2.488043
0.220;0.466628;2.478450
0.230;0.517792;2.468309
0.240;0.568959;2.458280
0.250;0.620517;2.449216
0.260;0.672658;2.442120
0.270;0.725143;2.438003
0.280;0.777197;2.437674
0.290;0.827598;2.441533
0.300;0.874953;2.449456
0.310;0.918099;2.460804
0.320;0.956454;2.474544
0.330;0.990195;2.489450
0.340;1.020161;2.504301
0.350;1.047524;2.518067
0.360;1.073356;2.530030
0.370;1.098284;2.539855
0.380;1.122394;2.547578
0.390;1.145365;2.553493
0.400;1.166750;2.557966
0.410;1.186221;2.561230
0.420;1.203710;2.563261
0.430;1.219412;2.563793
0.440;1.233674;2.562486
0.450;1.246804;2.559142
0.460;1.258893;2.553861
0.470;1.269706;2.547049
0.480;1.278740;2.539287
0.490;1.285404;2.531145
0.500;1.289239;2.523059
0.510;1.290049;2.515321
0.520;1.287883;2.508149
0.530;1.282881;2.501751
0.540;1.275125;2.496297
0.550;1.264566;2.491819
0.560;1.251106;2.488103
0.570;1.234753;2.484653
0.580;1.215746;2.480765
0.590;1.194569;2.475665
0.600;1.171864;2.468674
0.610;1.148315;2.459328
0.620;1.124595;2.447411
0.630;1.101409;2.432889
0.640;1.079589;2.415764
0.650;1.060172;2.395901
0.660;1.044410;2.372914
0.670;1.033719;2.346175
0.680;1.029563;2.314998
0.690;1.033286;2.278954
0.700;1.045910;2.238220
0.710;1.067944;2.193798
0.720;1.099300;2.147469
0.730;1.139332;2.101472
0.740;1.187003;2.057991
0.750;1.241091;2.018644
0.760;1.300369;1.984142
0.770;1.363693;1.954212
0.780;1.429971;1.927795
0.790;1.498053;1.903425
0.800;1.566627;1.879661
0.810;1.634201;1.855435
0.820;1.699196;1.830199
0.830;1.760120;1.803876
0.840;1.815726;1.776644
0.850;1.865137;1.748702
0.860;1.907882;1.720090
0.870;1.943855;1.690650
0.880;1.973182;1.660134
0.890;1.996057;1.628440
0.900;2.012618;1.595836
0.910;2.022927;1.563076
0.920;2.027054;1.531294
0.930;2.025199;1.501722
0.940;2.017786;1.475343
0.950;2.005515;1.452617
0.960;1.989365;1.433383
0.970;1.970557;1.416962
0.980;1.950455;1.402400
0.990;1.930418;1.388753
1.000;1.911625;1.375304
1.010;1.894940;1.361654
1.020;1.880871;1.347669
1.030;1.869626;1.333349
1.040;1.861220;1.318712
1.050;1.855535;1.303775
1.060;1.852314;1.288623
1.070;1.851122;1.273512
1.080;1.851318;1.258942
1.090;1.852071;1.245651
1.100;1.852421;1.234544
1.110;1.851375;1.226532
1.120;1.848002;1.222319
1.130;1.841505;1.222194
1.140;1.831274;1.225906
1.150;1.816917;1.232699
1.160;1.798291;1.241490
1.170;1.775531;1.251121
1.180;1.749086;1.260573
1.190;1.719701;1.269078
1.200;1.688343;1.276118
1.210;1.656057;1.281375
1.220;1.623804;1.284683
1.230;1.592325;1.286006
