Time[s];COPx[cm];COPy[cm]
0.010;-3.313513;0.891570
0.020;-3.305775;0.901044
0.030;-3.299242;0.909691
0.040;-3.294614;0.916968
0.050;-3.291758;0.922804
0.060;-3.289792;0.927604
0.070;-3.287498;0.932061
0.080;-3.283854;0.936825
0.090;-3.278437;0.942213
0.100;-3.271534;0.948078
0.110;-3.263956;0.953918
0.120;-3.256702;0.959137
0.130;-3.250609;0.963347
0.140;-3.246155;0.966553
0.150;-3.243445;0.969155
0.160;-3.242327;0.971755
0.170;-3.242536;0.974865
0.180;-3.243757;0.978652
0.190;-3.245621;0.982861
0.200;-3.247663;0.986956
0.210;-3.249344;0.990411
0.220;-3.250151;0.992996
0.230;-3.249741;0.994899
0.240;-3.248067;0.996629
0.250;-3.245407;0.998769
0.260;-3.242303;1.001737
0.270;-3.239431;1.005659
0.280;-3.237449;1.010414
0.290;-3.236848;1.015781
0.300;-3.237869;1.021601
0.310;-3.240482;1.027820
0.320;-3.244424;1.034430
0.330;-3.249260;1.041336
0.340;-3.254438;1.048272
0.350;-3.259341;1.054855
0.360;-3.263347;1.060720
0.370;-3.265911;1.065666
0.380;-3.266658;1.069702
0.390;-3.265470;1.073004
0.400;-3.262510;1.075842
0.410;-3.258192;1.078529
0.420;-3.253103;1.081402
0.430;-3.247926;1.084808
0.440;-3.243371;1.089061
0.450;-3.240095;1.094413
0.460;-3.238623;1.101039
0.470;-3.239260;1.109019
0.480;-3.242047;1.118300
0.490;-3.246784;1.128647
0.500;-3.253117;1.139633
0.510;-3.260661;1.150697
0.520;-3.269077;1.161259
0.530;-3.278103;1.170849
0.540;-3.287529;1.179192
0.550;-3.297191;1.186222
0.560;-3.306961;1.192032
0.570;-3.316725;1.196786
0.580;-3.326336;1.200674
0.590;-3.335583;1.203913
0.600;-3.344183;1.206783
0.610;-3.351853;1.209631
0.620;-3.358416;1.212813
0.630;-3.363910;1.216598
0.640;-3.368626;1.221103
0.650;-3.373016;1.226307
0.660;-3.377501;1.232122
0.670;-3.382281;1.238464
0.680;-3.387249;1.245261
0.690;-3.392077;1.252395
0.700;-3.396394;1.259613
0.710;-3.399941;1.266482
0.720;-3.402609;1.272427
0.730;-3.404366;1.276845
0.740;-3.405156;1.279269
0.750;-3.404859;1.279498
0.760;-3.403338;1.277648
0.770;-3.400553;1.274104
0.780;-3.396658;1.269409
0.790;-3.392031;1.264144
0.800;-3.387184;1.258850
0.810;-3.382593;1.253984
0.820;-3.378495;1.249873
0.830;-3.374767;1.246660
0.840;-3.370901;1.244271
0.850;-3.366102;1.242443
0.860;-3.359450;1.240825
0.870;-3.350087;1.239118
0.880;-3.337404;1.237145
0.890;-3.321187;1.234833
0.900;-3.301714;1.232102
0.910;-3.279744;1.228774
0.920;-3.256420;1.224565
0.930;-3.233104;1.219198
0.940;-3.211191;1.212585
0.950;-3.191908;1.204979
0.960;-3.176106;1.196981
0.970;-3.164080;1.189414
0.980;-3.155518;1.183103
0.990;-3.149646;1.178676
1.000;-3.145522;1.176451
1.010;-3.142325;1.176415
1.020;-3.139531;1.178273
1.030;-3.136923;1.181569
1.040;-3.134499;1.185854
1.050;-3.132374;1.190847
1.060;-3.130725;1.196517
1.070;-3.129761;1.203038
1.080;-3.129678;1.210643
1.090;-3.130585;1.219454
