Time[s];COPx[cm];COPy[cm]
0.010;0.987805;-1.971868
0.020;1.016577;-1.985339
0.030;1.043671;-1.996876
0.040;1.067840;-2.005059
0.050;1.088413;-2.009257
0.060;1.105338;-2.009713
0.070;1.119058;-2.007381
0.080;1.130295;-2.003608
0.090;1.139837;-1.999771
0.100;1.148377;-1.996959
0.110;1.156430;-1.995777
0.120;1.164312;-1.996299
0.130;1.172157;-1.998153
0.140;1.179987;-2.000714
0.150;1.187796;-2.003329
0.160;1.195638;-2.005500
0.170;1.203660;-2.006993
0.180;1.212087;-2.007853
0.190;1.221137;-2.008308
0.200;1.230954;-2.008622
0.210;1.241572;-2.008930
0.220;1.252939;-2.009142
0.230;1.264963;-2.008964
0.240;1.277522;-2.008029
0.250;1.290459;-2.006082
0.260;1.303561;-2.003132
0.270;1.316555;-1.999512
0.280;1.329101;-1.995792
0.290;1.340777;-1.992587
0.300;1.351063;-1.990361
0.310;1.359343;-1.989321
0.320;1.364935;-1.989428
0.330;1.367167;-1.990494
0.340;1.365478;-1.992290
0.350;1.359580;-1.994643
0.360;1.349583;-1.997488
0.370;1.336014;-2.000870
0.380;1.319657;-2.004878
0.390;1.301287;-2.009532
0.400;1.281425;-2.014684
0.410;1.260255;-2.020019
0.420;1.237744;-2.025175
0.430;1.213859;-2.029921
0.440;1.188753;-2.034282
0.450;1.162803;-2.038554
0.460;1.136522;-2.043186
0.470;1.110431;-2.048640
0.480;1.084996;-2.055277
0.490;1.060609;-2.063328
0.500;1.037570;-2.072904
0.510;1.016056;-2.084013
0.520;0.996072;-2.096531
0.530;0.977423;-2.110152
0.540;0.959701;-2.124348
0.550;0.942304;-2.138452
0.560;0.924462;-2.151899
0.570;0.905260;-2.164588
0.580;0.883662;-2.177212
0.590;0.858557;-2.191325
0.600;0.828904;-2.209035
0.610;0.793984;-2.232348
0.620;0.753742;-2.262395
0.630;0.709084;-2.298864
0.640;0.661960;-2.339895
0.650;0.615111;-2.382537
0.660;0.571473;-2.423594
0.670;0.533415;-2.460507
0.680;0.502103;-2.491876
0.690;0.477282;-2.517469
0.700;0.457534;-2.537781
0.710;0.440893;-2.553486
0.720;0.425529;-2.565044
0.730;0.410268;-2.572609
0.740;0.394808;-2.576168
0.750;0.379613;-2.575764
0.760;0.365590;-2.571687
0.770;0.353722;-2.564529
0.780;0.344750;-2.555084
0.790;0.339026;-2.544137
0.800;0.336532;-2.532237
0.810;0.337033;-2.519575
0.820;0.340305;-2.506014
0.830;0.346278;-2.491283
0.840;0.355033;-2.475224
0.850;0.366641;-2.458011
0.860;0.380937;-2.440207
0.870;0.397382;-2.422642
0.880;0.415085;-2.406153
0.890;0.432976;-2.391271
0.900;0.450022;-2.378023
0.910;0.465413;-2.365914
0.920;0.478652;-2.354141
0.930;0.489592;-2.341921
0.940;0.498432;-2.328822
0.950;0.505697;-2.314942
0.960;0.512170;-2.300862
0.970;0.518715;-2.287409
0.980;0.526005;-2.275337
0.990;0.534248;-2.265082
1.000;0.543038;-2.256671
1.010;0.551428;-2.249811
1.020;0.558222;-2.244073
1.030;0.562395;-2.239100
1.040;0.563482;-2.234689
1.050;0.561784;-2.230762
1.060;0.558290;-2.227239
1.070;0.554323;-2.223923
1.080;0.551054;-2.220426
1.090;0.549067;-2.216154
1.100;0.548160;-2.210389
1.110;0.547463;-2.202455
1.120;0.545816;-2.191919
1.130;0.542271;-2.178730
1.140;0.536503;-2.163203
1.150;0.528975;-2.145841
1.160;0.520766;-2.127110
1.170;0.513168;-2.107278
1.180;0.507226;-2.086427
1.190;0.503442;-2.064574
1.200;0.501724;-2.041857
1.210;0.501554;-2.018670
1.220;0.502262;-1.995670
1.230;0.503278;-1.973666
1.240;0.504262;-1.953444
1.250;0.505070;-1.935623
1.260;0.505621;-1.920596
1.270;0.505797;-1.908530
1.280;0.505450;-1.899359
1.290;0.504530;-1.892757
1.300;0.503223;-1.888114
1.310;0.501988;-1.884581
1.320;0.501469;-1.881205
1.330;0.502323;-1.877084
1.340;0.505062;-1.871489
1.350;0.509977;-1.863931
1.360;0.517174;-1.854165
1.370;0.526693;-1.842171
1.380;0.538591;-1.828123
1.390;0.552939;-1.812346
1.400;0.569714;-1.795269
1.410;0.588680;-1.777369
1.420;0.609328;-1.759115
1.430;0.630926;-1.740959
1.440;0.652657;-1.723336
1.450;0.673775;-1.706657
1.460;0.693722;-1.691260
1.470;0.712161;-1.677308
1.480;0.728932;-1.664708
1.490;0.743976;-1.653106
1.500;0.757275;-1.641995
1.510;0.768790;-1.630914
1.520;0.778417;-1.619659
1.530;0.785967;-1.608429
1.540;0.791178;-1.597813
1.550;0.793773;-1.588607
1.560;0.793560;-1.581527
1.570;0.790504;-1.576960
1.580;0.784762;-1.574841
1.590;0.776665;-1.574692
1.600;0.766658;-1.575779
1.610;0.755224;-1.577328
1.620;0.742829;-1.578752
1.630;0.729913;-1.579827
1.640;0.716926;-1.580732
1.650;0.704357;-1.581937
1.660;0.692727;-1.583981
1.670;0.682518;-1.587220
1.680;0.674077;-1.591669
1.690;0.667568;-1.596982
1.700;0.663011;-1.602569
1.710;0.660383;-1.607788
1.720;0.659698;-1.612126
1.730;0.661007;-1.615321
1.740;0.664318;-1.617392
1.750;0.669493;-1.618583
1.760;0.676178;-1.619256
1.770;0.683777;-1.619769
1.780;0.691501;-1.620384
1.790;0.698460;-1.621225
1.800;0.703798;-1.622285
1.810;0.706849;-1.623473
1.820;0.707265;-1.624674
1.830;0.705039;-1.625796
1.840;0.700416;-1.626792
1.850;0.693754;-1.627664
1.860;0.685408;-1.628465
1.870;0.675703;-1.629290
1.880;0.664952;-1.630283
1.890;0.653513;-1.631658
1.900;0.641829;-1.633708
1.910;0.630430;-1.636753
1.920;0.619875;-1.641032
1.930;0.610625;-1.646599
1.940;0.602920;-1.653250
1.950;0.596752;-1.660550
1.960;0.591965;-1.667936
1.970;0.588432;-1.674882
1.980;0.586219;-1.681073
1.990;0.585638;-1.686488
2.000;0.587169;-1.691341
2.010;0.591286;-1.695934
2.020;0.598269;-1.700498
2.030;0.608091;-1.705133
2.040;0.620436;-1.709849
2.050;0.634824;-1.714685
2.060;0.650746;-1.719784
2.070;0.667732;-1.725401
2.080;0.685324;-1.731811
2.090;0.703019;-1.739214
2.100;0.720263;-1.747680
2.110;0.736519;-1.757160
2.120;0.751395;-1.767498
2.130;0.764731;-1.778415
2.140;0.776628;-1.789484
2.150;0.787386;-1.800152
2.160;0.797401;-1.809826
2.170;0.807068;-1.817993
2.180;0.816728;-1.824324
2.190;0.826663;-1.828739
2.200;0.837130;-1.831422
2.210;0.848370;-1.832794
2.220;0.860589;-1.833417
2.230;0.873914;-1.833857
2.240;0.888346;-1.834536
2.250;0.903747;-1.835621
2.260;0.919841;-1.837005
2.270;0.936251;-1.838389
2.280;0.952571;-1.839423
2.290;0.968439;-1.839848
2.300;0.983617;-1.839572
2.310;0.998052;-1.838674
2.320;1.011905;-1.837389
2.330;1.025525;-1.836095
