Time[s];COPx[cm];COPy[cm]
0.010;0.970929;-0.102118
0.020;0.965167;-0.097943
0.030;0.959458;-0.094503
0.040;0.953954;-0.092291
0.050;0.948991;-0.091399
0.060;0.945019;-0.091522
0.070;0.942448;-0.092128
0.080;0.941526;-0.092684
0.090;0.942287;-0.092875
0.100;0.944553;-0.092735
0.110;0.947943;-0.092652
0.120;0.951853;-0.093223
0.130;0.955443;-0.094971
0.140;0.957681;-0.098090
0.150;0.957496;-0.102323
0.160;0.954026;-0.107072
0.170;0.946888;-0.111643
0.180;0.936375;-0.115507
0.190;0.923477;-0.118457
0.200;0.909705;-0.120642
0.210;0.896759;-0.122487
0.220;0.886144;-0.124520
0.230;0.878843;-0.127143
0.240;0.875119;-0.130451
0.250;0.874504;-0.134199
0.260;0.875983;-0.137967
0.270;0.878299;-0.141392
0.280;0.880295;-0.144365
0.290;0.881150;-0.147032
0.300;0.880469;-0.149655
0.310;0.878222;-0.152422
0.320;0.874587;-0.155337
0.330;0.869813;-0.158238
0.340;0.864149;-0.160897
0.350;0.857847;-0.163151
0.360;0.851176;-0.164987
0.370;0.844415;-0.166534
0.380;0.837808;-0.167962
0.390;0.831535;-0.169328
0.400;0.825689;-0.170506
0.410;0.820262;-0.171242
0.420;0.815111;-0.171320
0.430;0.809917;-0.170719
0.440;0.804197;-0.169686
0.450;0.797391;-0.168674
0.460;0.789049;-0.168176
0.470;0.779021;-0.168518
0.480;0.767572;-0.169716
0.490;0.755343;-0.171451
0.500;0.743141;-0.173178
0.510;0.731675;-0.174329
0.520;0.721337;-0.174534
0.530;0.712141;-0.173791
0.540;0.703836;-0.172491
0.550;0.696105;-0.171286
0.560;0.688764;-0.170826
0.570;0.681826;-0.171498
0.580;0.675412;-0.173251
0.590;0.669558;-0.175606
0.600;0.664031;-0.177803
0.610;0.658277;-0.179049
0.620;0.651548;-0.178754
0.630;0.643180;-0.176686
0.640;0.632915;-0.172996
0.650;0.621116;-0.168116
0.660;0.608745;-0.162603
0.670;0.597118;-0.156985
0.680;0.587518;-0.151682
0.690;0.580821;-0.146999
0.700;0.577259;-0.143157
0.710;0.576367;-0.140285
0.720;0.577134;-0.138377
0.730;0.578283;-0.137240
0.740;0.578605;-0.136514
0.750;0.577255;-0.135769
0.760;0.573919;-0.134614
0.770;0.568806;-0.132786
0.780;0.562499;-0.130191
0.790;0.555734;-0.126936
0.800;0.549207;-0.123337
0.810;0.543441;-0.119863
0.820;0.538715;-0.117006
0.830;0.535033;-0.115123
0.840;0.532141;-0.114323
0.850;0.529607;-0.114448
0.860;0.526994;-0.115142
0.870;0.524036;-0.115970
0.880;0.520737;-0.116555
0.890;0.517328;-0.116699
0.900;0.514115;-0.116428
0.910;0.511318;-0.115959
0.920;0.508963;-0.115581
0.930;0.506863;-0.115527
0.940;0.504681;-0.115919
0.950;0.502050;-0.116793
0.960;0.498718;-0.118187
0.970;0.494672;-0.120175
0.980;0.490174;-0.122807
0.990;0.485665;-0.126003
1.000;0.481569;-0.129478
1.010;0.478083;-0.132781
1.020;0.475077;-0.135427
1.030;0.472156;-0.137058
1.040;0.468854;-0.137558
1.050;0.464866;-0.137052
1.060;0.460181;-0.135815
1.070;0.455052;-0.134124
1.080;0.449836;-0.132164
1.090;0.444804;-0.130015
1.100;0.440059;-0.127700
1.110;0.435565;-0.125258
1.120;0.431279;-0.122813
1.130;0.427276;-0.120595
1.140;0.423855;-0.118880
1.150;0.421559;-0.117888
1.160;0.421104;-0.117688
1.170;0.423197;-0.118192
1.180;0.428285;-0.119238
1.190;0.436295;-0.120682
1.200;0.446482;-0.122437
1.210;0.457448;-0.124415
1.220;0.467400;-0.126409
1.230;0.474597;-0.128030
1.240;0.477829;-0.128770
1.250;0.476783;-0.128209
1.260;0.472154;-0.126287
1.270;0.465467;-0.123468
1.280;0.458675;-0.120688
1.290;0.453642;-0.119048
1.300;0.451627;-0.119372
1.310;0.452954;-0.121837
1.320;0.456972;-0.125857
1.330;0.462328;-0.130303
1.340;0.467429;-0.133931
1.350;0.470929;-0.135827
1.360;0.472054;-0.135657
1.370;0.470717;-0.133701
1.380;0.467403;-0.130687
1.390;0.462931;-0.127520
1.400;0.458180;-0.124972
1.410;0.453870;-0.123446
1.420;0.450402;-0.122919
1.430;0.447760;-0.123073
1.440;0.445481;-0.123518
1.450;0.442762;-0.123945
1.460;0.438719;-0.124158
1.470;0.432708;-0.124041
1.480;0.424559;-0.123531
1.490;0.414633;-0.122655
1.500;0.403681;-0.121553
1.510;0.392626;-0.120425
1.520;0.382359;-0.119393
1.530;0.373625;-0.118379
1.540;0.366986;-0.117117
1.550;0.362798;-0.115309
1.560;0.361158;-0.112840
1.570;0.361830;-0.109897
1.580;0.364221;-0.106928
1.590;0.367490;-0.104474
1.600;0.370790;-0.102969
1.610;0.373545;-0.102601
1.620;0.375639;-0.103274
1.630;0.377413;-0.104662
1.640;0.379476;-0.106306
1.650;0.382380;-0.107732
1.660;0.386304;-0.108540
1.670;0.390898;-0.108465
1.680;0.395387;-0.107398
1.690;0.398930;-0.105408
1.700;0.401080;-0.102757
1.710;0.402089;-0.099871
1.720;0.402882;-0.097246
1.730;0.404695;-0.095313
1.740;0.408565;-0.094321
1.750;0.414920;-0.094276
1.760;0.423443;-0.094949
1.770;0.433223;-0.095946
1.780;0.443086;-0.096819
1.790;0.451930;-0.097218
1.800;0.458956;-0.097016
1.810;0.463756;-0.096356
1.820;0.466313;-0.095605
1.830;0.466965;-0.095199
1.840;0.466321;-0.095447
1.850;0.465123;-0.096371
1.860;0.464043;-0.097653
1.870;0.463495;-0.098725
1.880;0.463540;-0.098957
1.890;0.463961;-0.097879
1.900;0.464464;-0.095345
1.910;0.464891;-0.091587
1.920;0.465336;-0.087156
1.930;0.466099;-0.082747
1.940;0.467515;-0.078983
1.950;0.469746;-0.076209
1.960;0.472677;-0.074388
1.970;0.475985;-0.073162
1.980;0.479312;-0.072045
1.990;0.482436;-0.070653
2.000;0.485313;-0.068873
2.010;0.488007;-0.066901
2.020;0.490600;-0.065168
2.030;0.493150;-0.064151
2.040;0.495724;-0.064174
2.050;0.498407;-0.065268
2.060;0.501282;-0.067170
2.070;0.504371;-0.069460
2.080;0.507639;-0.071748
2.090;0.511044;-0.073790
2.100;0.514617;-0.075478
2.110;0.518463;-0.076761
2.120;0.522690;-0.077582
2.130;0.527295;-0.077897
2.140;0.532092;-0.077728
2.150;0.536740;-0.077179
2.160;0.540876;-0.076400
2.170;0.544298;-0.075526
2.180;0.547080;-0.074660
2.190;0.549553;-0.073918
2.200;0.552126;-0.073454
2.210;0.555071;-0.073444
2.220;0.558384;-0.073973
2.230;0.561807;-0.074924
2.240;0.564955;-0.075931
2.250;0.567458;-0.076467
2.260;0.569039;-0.076059
2.270;0.569547;-0.074501
2.280;0.568986;-0.071973
2.290;0.567569;-0.068982
2.300;0.565768;-0.066153
2.310;0.564267;-0.063943
2.320;0.563809;-0.062389
2.330;0.564973;-0.061054
2.340;0.567996;-0.059224
2.350;0.572704;-0.056300
2.360;0.578559;-0.052181
2.370;0.584790;-0.047429
2.380;0.590566;-0.043102
2.390;0.595158;-0.040301
2.400;0.598049;-0.039629
2.410;0.598987;-0.040849
2.420;0.597961;-0.042928
2.430;0.595165;-0.044465
2.440;0.590949;-0.044268
2.450;0.585784;-0.041796
2.460;0.580224;-0.037299
2.470;0.574857;-0.031639
2.480;0.570264;-0.025943
2.490;0.566977;-0.021211
2.500;0.565425;-0.018044
2.510;0.565853;-0.016549
2.520;0.568221;-0.016417
2.530;0.572161;-0.017111
2.540;0.577030;-0.018070
2.550;0.582098;-0.018877
2.560;0.586779;-0.019335
2.570;0.590830;-0.019413
2.580;0.594401;-0.019104
2.590;0.597915;-0.018282
2.600;0.601832;-0.016708
2.610;0.606396;-0.014215
2.620;0.611531;-0.010926
2.630;0.616907;-0.007308
2.640;0.622129;-0.003990
2.650;0.626934;-0.001487
2.660;0.631294;0.000012
2.670;0.635420;0.000688
2.680;0.639668;0.001007
2.690;0.644416;0.001538
2.700;0.649920;0.002725
2.710;0.656201;0.004699
2.720;0.663034;0.007229
2.730;0.670039;0.009852
2.740;0.676862;0.012153
2.750;0.683307;0.014045
2.760;0.689368;0.015881
2.770;0.695135;0.018297
2.780;0.700664;0.021835
2.790;0.705906;0.026572
2.800;0.710718;0.031971
2.810;0.714904;0.037061
2.820;0.718261;0.040836
2.830;0.720601;0.042674
2.840;0.721766;0.042561
2.850;0.721671;0.041042
2.860;0.720407;0.038909
2.870;0.718353;0.036809
2.880;0.716220;0.034969
2.890;0.714960;0.033197
2.900;0.715546;0.031131
2.910;0.718688;0.028590
2.920;0.724595;0.025799
2.930;0.732846;0.023386
2.940;0.742434;0.022168
2.950;0.751967;0.022814
2.960;0.760007;0.025563
2.970;0.765442;0.030135
2.980;0.767790;0.035876
2.990;0.767315;0.042076
3.000;0.764912;0.048270
3.010;0.761820;0.054360
3.020;0.759287;0.060512
3.030;0.758318;0.066907
3.040;0.759552;0.073501
3.050;0.763254;0.079927
3.060;0.769380;0.085556
3.070;0.777664;0.089719
3.080;0.787720;0.092020
3.090;0.799159;0.092638
3.100;0.811663;0.092450
3.110;0.824984;0.092859
3.120;0.838871;0.095340
3.130;0.852971;0.100901
3.140;0.866804;0.109693
3.150;0.879845;0.120946
3.160;0.891698;0.133237
3.170;0.902289;0.144968
3.180;0.911964;0.154851
3.190;0.921423;0.162265
3.200;0.931482;0.167378
3.210;0.942763;0.171047
3.220;0.955430;0.174531
3.230;0.969092;0.179124
3.240;0.982925;0.185760
3.250;0.995981;0.194715
3.260;1.007567;0.205503
