Time[s];COPx[cm];COPy[cm]
0.010;2.123667;-1.758510
0.020;2.187177;-1.868873
0.030;2.247820;-1.980174
0.040;2.302246;-2.091875
0.050;2.347590;-2.203055
0.060;2.381642;-2.312602
0.070;2.402876;-2.419639
0.080;2.410446;-2.523978
0.090;2.404241;-2.626382
0.100;2.384927;-2.728391
0.110;2.353868;-2.831737
0.120;2.312822;-2.937526
0.130;2.263427;-3.045573
0.140;2.206663;-3.154227
0.150;2.142498;-3.260796
0.160;2.069908;-3.362371
0.170;1.987300;-3.456653
0.180;1.893244;-3.542433
0.190;1.787272;-3.619552
0.200;1.670503;-3.688459
0.210;1.545857;-3.749631
0.220;1.417778;-3.803127
0.230;1.291525;-3.848473
0.240;1.172282;-3.884874
0.250;1.064373;-3.911610
0.260;0.970779;-3.928397
0.270;0.893003;-3.935603
0.280;0.831209;-3.934269
0.290;0.784497;-3.926018
0.300;0.751216;-3.912906
0.310;0.729199;-3.897279
0.320;0.715910;-3.881634
0.330;0.708525;-3.868477
0.340;0.704066;-3.860174
0.350;0.699665;-3.858760
0.360;0.692948;-3.865738
0.370;0.682435;-3.881857
0.380;0.667766;-3.906954
0.390;0.649619;-3.939948
0.400;0.629320;-3.979017
0.410;0.608267;-4.021959
0.420;0.587444;-4.066615
0.430;0.567235;-4.111199
0.440;0.547600;-4.154419
0.450;0.528493;-4.195348
0.460;0.510272;-4.233130
0.470;0.493857;-4.266707
0.480;0.480570;-4.294715
0.490;0.471701;-4.315621
0.500;0.468024;-4.328074
0.510;0.469484;-4.331322
0.520;0.475199;-4.325526
0.530;0.483829;-4.311830
0.540;0.494164;-4.292138
0.550;0.505749;-4.268671
0.560;0.519308;-4.243444
0.570;0.536778;-4.217857
0.580;0.560886;-4.192541
0.590;0.594369;-4.167533
0.600;0.639093;-4.142641
0.610;0.695431;-4.117813
0.620;0.762142;-4.093288
0.630;0.836764;-4.069472
0.640;0.916312;-4.046651
0.650;0.997954;-4.024677
0.660;1.079388;-4.002796
0.670;1.158790;-3.979694
0.680;1.234452;-3.953789
0.690;1.304372;-3.923663
0.700;1.366057;-3.888442
0.710;1.416693;-3.847915
0.720;1.453596;-3.802373
0.730;1.474743;-3.752253
0.740;1.479101;-3.697793
0.750;1.466644;-3.638816
0.760;1.438090;-3.574768
0.770;1.394558;-3.505030
0.780;1.337318;-3.429447
0.790;1.267702;-3.348856
0.800;1.187117;-3.265319
0.810;1.097046;-3.181890
0.820;0.998974;-3.101931
0.830;0.894271;-3.028249
0.840;0.784109;-2.962397
0.850;0.669505;-2.904396
0.860;0.551499;-2.852912
0.870;0.431377;-2.805787
0.880;0.310829;-2.760760
0.890;0.191957;-2.716159
0.900;0.077124;-2.671381
0.910;-0.031286;-2.627008
0.920;-0.131113;-2.584540
0.930;-0.220606;-2.545858
0.940;-0.298550;-2.512631
0.950;-0.364376;-2.485868
0.960;-0.418260;-2.465742
0.970;-0.461148;-2.451679
0.980;-0.494651;-2.442640
0.990;-0.520745;-2.437433
1.000;-0.541379;-2.434939
1.010;-0.558126;-2.434196
1.020;-0.572054;-2.434373
1.030;-0.583851;-2.434731
1.040;-0.594129;-2.434676
1.050;-0.603711;-2.433929
1.060;-0.613687;-2.432700
1.070;-0.625155;-2.431702
1.080;-0.638739;-2.431896
1.090;-0.654115;-2.433979
1.100;-0.669826;-2.437843
1.110;-0.683529;-2.442272
1.120;-0.692629;-2.445029
1.130;-0.695065;-2.443361
1.140;-0.689964;-2.434702
1.150;-0.677916;-2.417352
1.160;-0.660812;-2.390886
1.170;-0.641327;-2.356181
1.180;-0.622226;-2.315069
1.190;-0.605688;-2.269757
1.200;-0.592803;-2.222235
1.210;-0.583334;-2.173820
1.220;-0.575762;-2.124980
1.230;-0.567532;-2.075448
1.240;-0.555409;-2.024609
1.250;-0.535846;-1.972030
1.260;-0.505319;-1.917985
1.270;-0.460671;-1.863805
1.280;-0.399503;-1.811912
1.290;-0.320597;-1.765445
1.300;-0.224206;-1.727542
1.310;-0.112089;-1.700489
1.320;0.012781;-1.685074
1.330;0.146697;-1.680406
