Time[s];COPx[cm];COPy[cm]
0.010;-3.688698;0.670947
0.020;-3.683407;0.661170
0.030;-3.677631;0.649319
0.040;-3.671007;0.633950
0.050;-3.663392;0.614601
0.060;-3.654903;0.591831
0.070;-3.645890;0.566933
0.080;-3.636878;0.541457
0.090;-3.628435;0.516743
0.100;-3.621015;0.493631
0.110;-3.614822;0.472406
0.120;-3.609754;0.452933
0.130;-3.605450;0.434863
0.140;-3.601409;0.417820
0.150;-3.597140;0.401524
0.160;-3.592256;0.385807
0.170;-3.586504;0.370571
0.180;-3.579738;0.355721
0.190;-3.571878;0.341126
0.200;-3.562897;0.326633
0.210;-3.552816;0.312107
0.220;-3.541691;0.297473
0.230;-3.529565;0.282733
0.240;-3.516417;0.267964
0.250;-3.502132;0.253293
0.260;-3.486534;0.238877
0.270;-3.469464;0.224884
0.280;-3.450887;0.211480
0.290;-3.431001;0.198832
0.300;-3.410267;0.187097
0.310;-3.389324;0.176401
0.320;-3.368793;0.166786
0.330;-3.349063;0.158166
0.340;-3.330174;0.150292
0.350;-3.311862;0.142776
0.360;-3.293742;0.135174
0.370;-3.275522;0.127112
0.380;-3.257154;0.118389
0.390;-3.238879;0.108981
0.400;-3.221164;0.098944
0.410;-3.204565;0.088281
0.420;-3.189571;0.076856
0.430;-3.176492;0.064416
0.440;-3.165397;0.050708
0.450;-3.156132;0.035610
0.460;-3.148391;0.019216
0.470;-3.141837;0.001841
0.480;-3.136215;-0.016024
0.490;-3.131412;-0.033811
0.500;-3.127430;-0.051003
0.510;-3.124299;-0.067294
0.520;-3.121991;-0.082699
0.530;-3.120362;-0.097562
0.540;-3.119169;-0.112454
0.550;-3.118124;-0.128000
0.560;-3.116950;-0.144745
0.570;-3.115401;-0.163093
0.580;-3.113243;-0.183306
0.590;-3.110237;-0.205516
0.600;-3.106154;-0.229708
0.610;-3.100842;-0.255710
0.620;-3.094282;-0.283216
0.630;-3.086625;-0.311840
0.640;-3.078169;-0.341197
0.650;-3.069281;-0.370969
0.660;-3.060314;-0.400952
0.670;-3.051521;-0.431076
0.680;-3.042994;-0.461389
0.690;-3.034644;-0.491998
0.700;-3.026233;-0.522971
0.710;-3.017473;-0.554250
0.720;-3.008146;-0.585614
0.730;-2.998182;-0.616744
0.740;-2.987651;-0.647352
0.750;-2.976711;-0.677295
0.760;-2.965515;-0.706609
0.770;-2.954163;-0.735438
0.780;-2.942688;-0.763898
0.790;-2.931094;-0.791957
0.800;-2.919414;-0.819399
0.810;-2.907726;-0.845898
0.820;-2.896118;-0.871185
0.830;-2.884635;-0.895188
0.840;-2.873252;-0.918079
0.850;-2.861926;-0.940191
0.860;-2.850701;-0.961843
0.870;-2.839782;-0.983173
0.880;-2.829511;-1.004055
0.890;-2.820258;-1.024144
0.900;-2.812304;-1.043031
0.910;-2.805781;-1.060435
0.920;-2.800682;-1.076336
0.930;-2.796900;-1.091006
0.940;-2.794270;-1.104902
0.950;-2.792609;-1.118446
0.960;-2.791766;-1.131804
0.970;-2.791688;-1.144770
0.980;-2.792442;-1.156875
0.990;-2.794182;-1.167643
1.000;-2.797071;-1.176884
1.010;-2.801197;-1.184800
1.020;-2.806549;-1.191869
1.030;-2.813025;-1.198580
1.040;-2.820466;-1.205216
1.050;-2.828660;-1.211823
1.060;-2.837332;-1.218330
1.070;-2.846165;-1.224720
1.080;-2.854854;-1.231138
1.090;-2.863190;-1.237885
1.100;-2.871117;-1.245341
1.110;-2.878737;-1.253868
1.120;-2.886258;-1.263746
1.130;-2.893907;-1.275107
1.140;-2.901820;-1.287846
1.150;-2.909934;-1.301524
1.160;-2.917951;-1.315347
1.170;-2.925406;-1.328289
1.180;-2.931850;-1.339342
1.190;-2.937035;-1.347809
1.200;-2.940997;-1.353514
1.210;-2.943967;-1.356854
1.220;-2.946212;-1.358657
1.230;-2.947906;-1.359921
1.240;-2.949123;-1.361500
1.250;-2.949902;-1.363847
1.260;-2.950310;-1.366898
1.270;-2.950444;-1.370140
1.280;-2.950393;-1.372832
1.290;-2.950196;-1.374295
1.300;-2.949823;-1.374138
1.310;-2.949178;-1.372355
1.320;-2.948105;-1.369281
1.330;-2.946414;-1.365439
1.340;-2.943902;-1.361359
1.350;-2.940374;-1.357415
1.360;-2.935634;-1.353715
1.370;-2.929483;-1.350086
1.380;-2.921751;-1.346139
1.390;-2.912332;-1.341405
1.400;-2.901196;-1.335464
1.410;-2.888357;-1.328050
1.420;-2.873835;-1.319087
1.430;-2.857661;-1.308707
1.440;-2.839939;-1.297234
1.450;-2.820930;-1.285128
1.460;-2.801079;-1.272835
1.470;-2.780960;-1.260584
1.480;-2.761136;-1.248219
1.490;-2.742012;-1.235191
1.500;-2.723745;-1.220766
1.510;-2.706282;-1.204340
1.520;-2.689480;-1.185706
1.530;-2.673262;-1.165100
1.540;-2.657715;-1.143049
1.550;-2.643102;-1.120127
1.560;-2.629796;-1.096769
1.570;-2.618167;-1.073197
1.580;-2.608458;-1.049427
1.590;-2.600717;-1.025319
1.600;-2.594785;-1.000624
1.610;-2.590372;-0.975051
1.620;-2.587164;-0.948329
1.630;-2.584937;-0.920260
1.640;-2.583607;-0.890757
1.650;-2.583215;-0.859891
1.660;-2.583852;-0.827904
1.670;-2.585581;-0.795204
1.680;-2.588385;-0.762295
1.690;-2.592166;-0.729654
1.700;-2.596780;-0.697625
1.710;-2.602080;-0.666336
1.720;-2.607959;-0.635704
1.730;-2.614366;-0.605485
1.740;-2.621315;-0.575371
1.750;-2.628870;-0.545103
1.760;-2.637131;-0.514569
1.770;-2.646176;-0.483850
1.780;-2.655974;-0.453225
1.790;-2.666306;-0.423113
1.800;-2.676746;-0.393986
1.810;-2.686743;-0.366273
1.820;-2.695766;-0.340287
1.830;-2.703454;-0.316217
1.840;-2.709730;-0.294171
1.850;-2.714790;-0.274211
1.860;-2.718989;-0.256340
1.870;-2.722632;-0.240449
1.880;-2.725798;-0.226292
1.890;-2.728286;-0.213514
1.900;-2.729722;-0.201742
1.910;-2.729749;-0.190675
1.920;-2.728176;-0.180123
1.930;-2.725040;-0.169975
1.940;-2.720571;-0.160157
1.950;-2.715122;-0.150608
1.960;-2.709090;-0.141322
1.970;-2.702835;-0.132360
1.980;-2.696607;-0.123802
1.990;-2.690516;-0.115630
2.000;-2.684535;-0.107637
2.010;-2.678530;-0.099432
2.020;-2.672286;-0.090596
2.030;-2.665509;-0.080905
2.040;-2.657841;-0.070505
2.050;-2.648896;-0.059931
2.060;-2.638332;-0.049936
2.070;-2.625961;-0.041225
2.080;-2.611844;-0.034224
2.090;-2.596334;-0.028956
2.100;-2.579995;-0.025069
2.110;-2.563423;-0.021958
2.120;-2.547008;-0.018948
2.130;-2.530753;-0.015508
2.140;-2.514222;-0.011411
2.150;-2.496654;-0.006801
2.160;-2.477212;-0.002117
2.170;-2.455282;0.002091
2.180;-2.430718;0.005398
2.190;-2.403929;0.007687
2.200;-2.375776;0.009222
2.210;-2.347313;0.010615
2.220;-2.319464;0.012687
2.230;-2.292782;0.016263
2.240;-2.267374;0.021912
2.250;-2.242985;0.029737
2.260;-2.219189;0.039311
2.270;-2.195602;0.049818
2.280;-2.172053;0.060320
2.290;-2.148680;0.070023
2.300;-2.125925;0.078438
2.310;-2.104445;0.085412
2.320;-2.084973;0.091062
2.330;-2.068162;0.095672
2.340;-2.054452;0.099591
2.350;-2.043997;0.103151
2.360;-2.036689;0.106647
2.370;-2.032283;0.110369
2.380;-2.030556;0.114682
2.390;-2.031411;0.120081
2.400;-2.034887;0.127167
2.410;-2.041058;0.136511
2.420;-2.049897;0.148460
2.430;-2.061168;0.162966
2.440;-2.074413;0.179565
2.450;-2.089040;0.197522
2.460;-2.104468;0.216075
2.470;-2.120266;0.234683
2.480;-2.136205;0.253168
2.490;-2.152232;0.271701
2.500;-2.168363;0.290658
2.510;-2.184568;0.310415
2.520;-2.200678;0.331188
2.530;-2.216363;0.352959
2.540;-2.231191;0.375472
2.550;-2.244727;0.398235
