Time[s];COPx[cm];COPy[cm]
0.010;-3.584341;-0.033902
0.020;-3.579958;-0.022673
0.030;-3.575095;-0.012873
0.040;-3.569399;-0.005562
0.050;-3.562747;-0.001130
0.060;-3.555248;0.000778
0.070;-3.547157;0.001128
0.080;-3.538770;0.001153
0.090;-3.530339;0.001916
0.100;-3.522067;0.003913
0.110;-3.514135;0.006892
0.120;-3.506734;0.009968
0.130;-3.500074;0.011984
0.140;-3.494337;0.011961
0.150;-3.489587;0.009432
0.160;-3.485668;0.004538
0.170;-3.482157;-0.002096
0.180;-3.478419;-0.009596
0.190;-3.473736;-0.017080
0.200;-3.467502;-0.023839
0.210;-3.459375;-0.029442
0.220;-3.449363;-0.033763
0.230;-3.437793;-0.036910
0.240;-3.425202;-0.039099
0.250;-3.412202;-0.040531
0.260;-3.399385;-0.041326
0.270;-3.387255;-0.041543
0.280;-3.376203;-0.041247
0.290;-3.366490;-0.040593
0.300;-3.358214;-0.039862
0.310;-3.351280;-0.039438
0.320;-3.345387;-0.039687
0.330;-3.340064;-0.040801
0.340;-3.334788;-0.042664
0.350;-3.329173;-0.044824
0.360;-3.323144;-0.046582
0.370;-3.317010;-0.047175
0.380;-3.311381;-0.045981
0.390;-3.306951;-0.042675
0.400;-3.304241;-0.037301
0.410;-3.303383;-0.030246
0.420;-3.304057;-0.022138
0.430;-3.305592;-0.013738
0.440;-3.307188;-0.005835
0.450;-3.308133;0.000832
0.460;-3.307962;0.005657
0.470;-3.306509;0.008267
0.480;-3.303877;0.008632
0.490;-3.300348;0.007116
0.500;-3.296264;0.004423
0.510;-3.291908;0.001416
0.520;-3.287431;-0.001094
0.530;-3.282847;-0.002502
0.540;-3.278068;-0.002454
0.550;-3.272972;-0.000812
0.560;-3.267440;0.002407
0.570;-3.261357;0.007054
0.580;-3.254615;0.012866
0.590;-3.247119;0.019500
0.600;-3.238839;0.026621
0.610;-3.229861;0.034007
0.620;-3.220405;0.041637
0.630;-3.210783;0.049683
0.640;-3.201331;0.058391
0.650;-3.192341;0.067903
0.660;-3.184045;0.078106
0.670;-3.176629;0.088616
0.680;-3.170291;0.098916
0.690;-3.165306;0.108554
0.700;-3.162045;0.117298
0.710;-3.160944;0.125171
0.720;-3.162394;0.132350
0.730;-3.166611;0.139004
0.740;-3.173533;0.145138
0.750;-3.182822;0.150517
0.760;-3.193988;0.154709
0.770;-3.206559;0.157239
0.780;-3.220222;0.157802
0.790;-3.234840;0.156397
0.800;-3.250367;0.153319
0.810;-3.266704;0.149000
0.820;-3.283586;0.143805
0.830;-3.300543;0.137919
0.840;-3.316981;0.131353
0.850;-3.332358;0.124066
0.860;-3.346378;0.116081
0.870;-3.359123;0.107541
0.880;-3.371044;0.098686
0.890;-3.382818;0.089804
0.900;-3.395125;0.081197
0.910;-3.408447;0.073185
0.920;-3.422959;0.066113
0.930;-3.438546;0.060312
0.940;-3.454892;0.056008
0.950;-3.471629;0.053253
0.960;-3.488508;0.051895
0.970;-3.505554;0.051648
0.980;-3.523124;0.052186
0.990;-3.541814;0.053220
1.000;-3.562193;0.054499
1.010;-3.584476;0.055760
1.020;-3.608268;0.056724
1.030;-3.632503;0.057208
1.040;-3.655630;0.057289
1.050;-3.675994;0.057383
1.060;-3.692301;0.058177
1.070;-3.704000;0.060409
1.080;-3.711449;0.064624
1.090;-3.715803;0.071001
1.100;-3.718642;0.079313
1.110;-3.721482;0.089027
1.120;-3.725325;0.099461
1.130;-3.730415;0.109939
1.140;-3.736257;0.119852
1.150;-3.741855;0.128666
1.160;-3.746042;0.135919
1.170;-3.747792;0.141285
1.180;-3.746437;0.144686
1.190;-3.741779;0.146420
1.200;-3.734096;0.147207
1.210;-3.724066;0.148080
1.220;-3.712606;0.150120
1.230;-3.700659;0.154107
1.240;-3.688978;0.160258
1.250;-3.677955;0.168195
1.260;-3.667542;0.177139
1.270;-3.657322;0.186225
1.280;-3.646711;0.194772
1.290;-3.635241;0.202431
1.300;-3.622777;0.209204
1.310;-3.609595;0.215377
1.320;-3.596292;0.221377
1.330;-3.583568;0.227587
1.340;-3.571989;0.234189
1.350;-3.561801;0.241080
1.360;-3.552852;0.247882
1.370;-3.544632;0.254054
1.380;-3.536439;0.259026
1.390;-3.527598;0.262326
1.400;-3.517670;0.263669
1.410;-3.506572;0.263016
1.420;-3.494552;0.260636
1.430;-3.482047;0.257091
1.440;-3.469478;0.253110
1.450;-3.457103;0.249321
1.460;-3.444971;0.245995
1.470;-3.433002;0.242945
1.480;-3.421104;0.239647
1.490;-3.409256;0.235535
1.500;-3.397531;0.230301
1.510;-3.386084;0.224050
1.520;-3.375109;0.217232
1.530;-3.364819;0.210416
1.540;-3.355395;0.204047
1.550;-3.346953;0.198323
