Time[s];COPx[cm];COPy[cm]
0.010;-7.166399;0.273727
0.020;-7.143148;0.262098
0.030;-7.117953;0.250334
0.040;-7.089076;0.238485
0.050;-7.055134;0.226940
0.060;-7.015177;0.216404
0.070;-6.968595;0.207750
0.080;-6.914940;0.201786
0.090;-6.853785;0.198983
0.100;-6.784740;0.199271
0.110;-6.707663;0.202011
0.120;-6.622918;0.206187
0.130;-6.531521;0.210726
0.140;-6.435056;0.214798
0.150;-6.335401;0.217971
0.160;-6.234416;0.220176
0.170;-6.133716;0.221543
0.180;-6.034590;0.222190
0.190;-5.938034;0.222098
0.200;-5.844821;0.221153
0.210;-5.755561;0.219303
0.220;-5.670713;0.216716
0.230;-5.590573;0.213795
0.240;-5.515307;0.211039
0.250;-5.445031;0.208826
0.260;-5.379944;0.207259
0.270;-5.320422;0.206171
0.280;-5.267047;0.205283
0.290;-5.220550;0.204420
0.300;-5.181685;0.203649
0.310;-5.151047;0.203270
0.320;-5.128883;0.203654
0.330;-5.114940;0.205009
0.340;-5.108414;0.207205
0.350;-5.108062;0.209764
0.360;-5.112476;0.212033
0.370;-5.120454;0.213486
0.380;-5.131285;0.213983
0.390;-5.144845;0.213837
0.400;-5.161445;0.213656
0.410;-5.181533;0.214050
0.420;-5.205352;0.215376
0.430;-5.232696;0.217615
0.440;-5.262842;0.220393
0.450;-5.294693;0.223115
0.460;-5.327063;0.225154
0.470;-5.359003;0.226054
0.480;-5.390037;0.225687
0.490;-5.420201;0.224309
0.500;-5.449868;0.222463
0.510;-5.479445;0.220768
0.520;-5.509063;0.219687
0.530;-5.538403;0.219352
0.540;-5.566693;0.219510
0.550;-5.592862;0.219609
0.560;-5.615797;0.218998
0.570;-5.634643;0.217170
0.580;-5.649028;0.213959
0.590;-5.659116;0.209616
0.600;-5.665505;0.204745
0.610;-5.669003;0.200100
0.620;-5.670409;0.196320
0.630;-5.670361;0.193675
0.640;-5.669282;0.191972
0.650;-5.667383;0.190622
0.660;-5.664684;0.188833
0.670;-5.661054;0.185789
0.680;-5.656302;0.180805
0.690;-5.650337;0.173470
0.700;-5.643374;0.163774
0.710;-5.636095;0.152171
0.720;-5.629727;0.139536
0.730;-5.625984;0.127006
0.740;-5.626845;0.115733
0.750;-5.634188;0.106627
0.760;-5.649355;0.100088
0.770;-5.672834;0.095830
0.780;-5.704180;0.092864
0.790;-5.742261;0.089686
0.800;-5.785770;0.084640
0.810;-5.833856;0.076311
0.820;-5.886631;0.063854
0.830;-5.945322;0.047210
0.840;-6.011948;0.027179
0.850;-6.088590;0.005368
0.860;-6.176465;-0.016017
0.870;-6.275128;-0.034509
0.880;-6.382089;-0.047813
0.890;-6.493038;-0.054255
0.900;-6.602665;-0.053162
0.910;-6.705842;-0.045049
0.920;-6.798767;-0.031514
0.930;-6.879683;-0.014841
0.940;-6.948925;0.002579
0.950;-7.008370;0.018796
0.960;-7.060573;0.032654
0.970;-7.107960;0.043836
0.980;-7.152323;0.052650
0.990;-7.194645;0.059676
1.000;-7.235155;0.065464
1.010;-7.273474;0.070404
1.020;-7.308800;0.074726
1.030;-7.340092;0.078581
1.040;-7.366303;0.082106
1.050;-7.386594;0.085454
1.060;-7.400505;0.088802
1.070;-7.407985;0.092378
1.080;-7.409233;0.096513
1.090;-7.404362;0.101700
1.100;-7.393037;0.108569
1.110;-7.374338;0.117739
1.120;-7.347025;0.129565
1.130;-7.310122;0.143915
1.140;-7.263476;0.160110
1.150;-7.207949;0.177075
1.160;-7.145163;0.193655
1.170;-7.077009;0.208940
1.180;-7.005232;0.222495
1.190;-6.931240;0.234436
1.200;-6.856094;0.245369
1.210;-6.780595;0.256231
1.220;-6.705366;0.268081
1.230;-6.630951;0.281890
1.240;-6.557947;0.298365
1.250;-6.487156;0.317821
1.260;-6.419730;0.340101
1.270;-6.357219;0.364558
1.280;-6.301485;0.390112
