Time[s];COPx[cm];COPy[cm]
0.010;-4.628023;0.308010
0.020;-4.634480;0.297419
0.030;-4.640871;0.288207
0.040;-4.647059;0.281319
0.050;-4.652848;0.277118
0.060;-4.658016;0.275389
0.070;-4.662397;0.275509
0.080;-4.665985;0.276680
0.090;-4.668973;0.278172
0.100;-4.671654;0.279490
0.110;-4.674239;0.280443
0.120;-4.676695;0.281096
0.130;-4.678738;0.281629
0.140;-4.679998;0.282160
0.150;-4.680264;0.282636
0.160;-4.679668;0.282821
0.170;-4.678685;0.282407
0.180;-4.677964;0.281172
0.190;-4.678076;0.279073
0.200;-4.679297;0.276239
0.210;-4.681526;0.272893
0.220;-4.684355;0.269269
0.230;-4.687236;0.265568
0.240;-4.689644;0.261945
0.250;-4.691162;0.258491
0.260;-4.691481;0.255191
0.270;-4.690352;0.251875
0.280;-4.687507;0.248225
0.290;-4.682639;0.243839
0.300;-4.675444;0.238352
0.310;-4.665730;0.231558
0.320;-4.653570;0.223483
0.330;-4.639408;0.214381
0.340;-4.624079;0.204661
0.350;-4.608712;0.194724
0.360;-4.594511;0.184806
0.370;-4.582470;0.174897
0.380;-4.573088;0.164819
0.390;-4.566226;0.154421
0.400;-4.561203;0.143746
0.410;-4.557134;0.133064
0.420;-4.553337;0.122776
0.430;-4.549595;0.113291
0.440;-4.546120;0.104972
0.450;-4.543299;0.098132
0.460;-4.541425;0.093037
0.470;-4.540566;0.089894
0.480;-4.540628;0.088795
0.490;-4.541539;0.089638
0.500;-4.543443;0.092056
0.510;-4.546737;0.095420
0.520;-4.551913;0.098956
0.530;-4.559257;0.101944
0.540;-4.568586;0.103914
0.550;-4.579206;0.104755
0.560;-4.590150;0.104739
0.570;-4.600604;0.104470
0.580;-4.610283;0.104790
0.590;-4.619563;0.106603
0.600;-4.629284;0.110620
0.610;-4.640366;0.117126
0.620;-4.653420;0.125853
0.630;-4.668526;0.136067
0.640;-4.685225;0.146817
0.650;-4.702668;0.157255
0.660;-4.719845;0.166896
0.670;-4.735806;0.175724
0.680;-4.749801;0.184135
0.690;-4.761345;0.192736
0.700;-4.770194;0.202085
0.710;-4.776306;0.212465
0.720;-4.779818;0.223794
0.730;-4.781043;0.235691
0.740;-4.780457;0.247656
0.750;-4.778607;0.259229
0.760;-4.775939;0.270033
0.770;-4.772595;0.279690
0.780;-4.768288;0.287717
0.790;-4.762359;0.293544
0.800;-4.754052;0.296663
0.810;-4.742890;0.296816
0.820;-4.728969;0.294054
0.830;-4.712994;0.288639
0.840;-4.696065;0.280876
0.850;-4.679269;0.270948
0.860;-4.663235;0.258830
0.870;-4.647785;0.244277
0.880;-4.631836;0.226884
0.890;-4.613609;0.206187
0.900;-4.591113;0.181788
0.910;-4.562772;0.153517
0.920;-4.527965;0.121617
0.930;-4.487278;0.086879
0.940;-4.442387;0.050618
0.950;-4.395630;0.014472
0.960;-4.349465;-0.019939
0.970;-4.306003;-0.051349
0.980;-4.266761;-0.079075
0.990;-4.232641;-0.103064
1.000;-4.204084;-0.123760
1.010;-4.181235;-0.141858
1.020;-4.164039;-0.158039
1.030;-4.152245;-0.172749
1.040;-4.145414;-0.186060
1.050;-4.142987;-0.197637
1.060;-4.144415;-0.206861
1.070;-4.149289;-0.213095
1.080;-4.157405;-0.216008
1.090;-4.168756;-0.215806
1.100;-4.183436;-0.213251
1.110;-4.201513;-0.209474
1.120;-4.222917;-0.205679
1.130;-4.247372;-0.202844
1.140;-4.274398;-0.201534
1.150;-4.303364;-0.201870
1.160;-4.333558;-0.203665
1.170;-4.364220;-0.206612
1.180;-4.394557;-0.210451
1.190;-4.423773;-0.215012
1.200;-4.451149;-0.220175
1.210;-4.476105;-0.225805
1.220;-4.498209;-0.231743
1.230;-4.517115;-0.237808
1.240;-4.532526;-0.243788
1.250;-4.544264;-0.249396
1.260;-4.552432;-0.254252
1.270;-4.557577;-0.257915
1.280;-4.560699;-0.259975
1.290;-4.563076;-0.260157
1.300;-4.565902;-0.258430
1.310;-4.569902;-0.255072
1.320;-4.575084;-0.250678
1.330;-4.580746;-0.246056
1.340;-4.585718;-0.242015
1.350;-4.588727;-0.239119
1.360;-4.588704;-0.237508
1.370;-4.584931;-0.236859
1.380;-4.577003;-0.236464
1.390;-4.564693;-0.235407
1.400;-4.547805;-0.232776
1.410;-4.526114;-0.227875
1.420;-4.499402;-0.220378
1.430;-4.467539;-0.210374
1.440;-4.430551;-0.198329
1.450;-4.388620;-0.184991
1.460;-4.342051;-0.171287
1.470;-4.291232;-0.158239
1.480;-4.236613;-0.146885
1.490;-4.178719;-0.138206
1.500;-4.118197;-0.133042
1.510;-4.055931;-0.131975
1.520;-3.993170;-0.135193
1.530;-3.931597;-0.142395
1.540;-3.873195;-0.152792
1.550;-3.819894;-0.165215
1.560;-3.773147;-0.178323
1.570;-3.733653;-0.190840
1.580;-3.701335;-0.201766
1.590;-3.675541;-0.210523
1.600;-3.655324;-0.217026
1.610;-3.639664;-0.221651
1.620;-3.627615;-0.225100
1.630;-3.618401;-0.228157
1.640;-3.611477;-0.231427
1.650;-3.606584;-0.235170
1.660;-3.603762;-0.239300
1.670;-3.603276;-0.243528
1.680;-3.605445;-0.247560
1.690;-3.610404;-0.251286
1.700;-3.617908;-0.254873
1.710;-3.627271;-0.258746
1.720;-3.637470;-0.263441
1.730;-3.647340;-0.269403
1.740;-3.655776;-0.276845
1.750;-3.661877;-0.285735
1.760;-3.665057;-0.295878
1.770;-3.665131;-0.307019
1.780;-3.662388;-0.318940
1.790;-3.657590;-0.331575
1.800;-3.651859;-0.345104
1.810;-3.646455;-0.359946
1.820;-3.642504;-0.376577
1.830;-3.640788;-0.395211
1.840;-3.641639;-0.415497
1.850;-3.644944;-0.436385
1.860;-3.650266;-0.456267
