Time[s];COPx[cm];COPy[cm]
0.010;0.880330;0.148038
0.020;0.853766;0.152026
0.030;0.828961;0.156578
0.040;0.807002;0.162011
0.050;0.788168;0.168173
0.060;0.772139;0.174389
0.070;0.758481;0.179604
0.080;0.747100;0.182696
0.090;0.738429;0.182845
0.100;0.733250;0.179818
0.110;0.732253;0.174051
0.120;0.735544;0.166499
0.130;0.742346;0.158315
0.140;0.751059;0.150473
0.150;0.759692;0.143477
0.160;0.766505;0.137204
0.170;0.770606;0.130935
0.180;0.772246;0.123573
0.190;0.772687;0.114019
0.200;0.773719;0.101594
0.210;0.777009;0.086343
0.220;0.783596;0.069057
0.230;0.793716;0.050995
0.240;0.806966;0.033467
0.250;0.822647;0.017445
0.260;0.839990;0.003332
0.270;0.858151;-0.009041
0.280;0.876019;-0.020246
0.290;0.892061;-0.031005
0.300;0.904461;-0.041983
0.310;0.911624;-0.053665
0.320;0.912882;-0.066324
0.330;0.909038;-0.080037
0.340;0.902429;-0.094704
0.350;0.896337;-0.110085
0.360;0.893964;-0.125821
0.370;0.897361;-0.141474
0.380;0.906759;-0.156565
0.390;0.920553;-0.170616
0.400;0.935913;-0.183197
0.410;0.949779;-0.193941
0.420;0.959862;-0.202557
0.430;0.965300;-0.208815
0.440;0.966775;-0.212575
0.450;0.966067;-0.213841
0.460;0.965286;-0.212825
0.470;0.966079;-0.209953
0.480;0.969083;-0.205776
0.490;0.973793;-0.200809
0.500;0.978835;-0.195394
0.510;0.982528;-0.189660
0.520;0.983484;-0.183632
0.530;0.981020;-0.177411
0.540;0.975247;-0.171281
0.550;0.966892;-0.165673
0.560;0.956981;-0.160990
0.570;0.946566;-0.157363
0.580;0.936514;-0.154466
0.590;0.927366;-0.151499
0.600;0.919199;-0.147412
0.610;0.911526;-0.141290
0.620;0.903328;-0.132716
0.630;0.893298;-0.121895
0.640;0.880294;-0.109497
0.650;0.863872;-0.096330
0.660;0.844660;-0.083082
0.670;0.824334;-0.070257
0.680;0.805158;-0.058293
0.690;0.789233;-0.047681
0.700;0.777778;-0.038970
0.710;0.770747;-0.032630
0.720;0.766926;-0.028878
0.730;0.764447;-0.027579
0.740;0.761504;-0.028276
0.750;0.756962;-0.030322
0.760;0.750641;-0.033066
0.770;0.743192;-0.036055
0.780;0.735685;-0.039192
0.790;0.729085;-0.042770
0.800;0.723851;-0.047333
0.810;0.719810;-0.053449
0.820;0.716345;-0.061489
0.830;0.712805;-0.071502
0.840;0.708908;-0.083207
0.850;0.704948;-0.096037
0.860;0.701694;-0.109255
0.870;0.700041;-0.122093
0.880;0.700579;-0.133933
0.890;0.703288;-0.144434
0.900;0.707516;-0.153596
0.910;0.712235;-0.161700
0.920;0.716434;-0.169182
0.930;0.719436;-0.176480
0.940;0.720975;-0.183894
0.950;0.721045;-0.191476
0.960;0.719662;-0.198998
0.970;0.716749;-0.205980
0.980;0.712232;-0.211815
0.990;0.706320;-0.215926
1.000;0.699753;-0.217925
1.010;0.693803;-0.217716
1.020;0.689962;-0.215530
1.030;0.689377;-0.211875
1.040;0.692301;-0.207427
1.050;0.697851;-0.202849
1.060;0.704268;-0.198603
1.070;0.709595;-0.194810
1.080;0.712495;-0.191197
1.090;0.712816;-0.187174
1.100;0.711661;-0.181995
1.110;0.710927;-0.174970
1.120;0.712513;-0.165666
1.130;0.717531;-0.154052
1.140;0.725869;-0.140528
1.150;0.736276;-0.125774
1.160;0.746938;-0.110429
1.170;0.756266;-0.094702
1.180;0.763558;-0.078146
1.190;0.769222;-0.059738
1.200;0.774480;-0.038278
1.210;0.780710;-0.012903
1.220;0.788751;0.016475
1.230;0.798500;0.048969
1.240;0.808983;0.082824
1.250;0.818810;0.115834
1.260;0.826744;0.145937
1.270;0.832069;0.171786
1.280;0.834592;0.193077
1.290;0.834388;0.210493
1.300;0.831536;0.225308
1.310;0.826076;0.238801
1.320;0.818230;0.251756
1.330;0.808753;0.264233
1.340;0.799147;0.275665
1.350;0.791546;0.285177
1.360;0.788214;0.291971
1.370;0.790819;0.295596
1.380;0.799789;0.296064
1.390;0.814091;0.293780
1.400;0.831570;0.289356
1.410;0.849759;0.283358
1.420;0.866809;0.276091
1.430;0.882093;0.267541
1.440;0.896208;0.257516
1.450;0.910375;0.245904
1.460;0.925589;0.232871
1.470;0.941961;0.218875
1.480;0.958581;0.204514
1.490;0.973950;0.190263
1.500;0.986708;0.176253
1.510;0.996267;0.162161
1.520;1.003006;0.147310
1.530;1.007978;0.130954
1.540;1.012326;0.112665
1.550;1.016772;0.092606
1.560;1.021429;0.071511
1.570;1.025973;0.050339
1.580;1.030014;0.029797
1.590;1.033387;0.009997
1.600;1.036181;-0.009563
1.610;1.038484;-0.029684
1.620;1.040047;-0.050999
1.630;1.040129;-0.073596
1.640;1.037690;-0.096878
1.650;1.031841;-0.119710
1.660;1.022302;-0.140759
1.670;1.009619;-0.158929
1.680;0.995010;-0.173728
1.690;0.979913;-0.185464
1.700;0.965404;-0.195175
1.710;0.951754;-0.204313
1.720;0.938273;-0.214292
1.730;0.923543;-0.226107
1.740;0.905951;-0.240129
1.750;0.884342;-0.256118
1.760;0.858548;-0.273412
1.770;0.829579;-0.291193
1.780;0.799376;-0.308742
1.790;0.770214;-0.325573
1.800;0.743973;-0.341432
1.810;0.721564;-0.356205
1.820;0.702714;-0.369831
1.830;0.686147;-0.382276
1.840;0.670109;-0.393544
1.850;0.653021;-0.403715
1.860;0.634057;-0.412937
1.870;0.613436;-0.421354
1.880;0.592355;-0.429003
1.890;0.572612;-0.435745
1.900;0.556070;-0.441310
1.910;0.544098;-0.445441
1.920;0.537131;-0.448077
1.930;0.534473;-0.449452
1.940;0.534429;-0.450080
1.950;0.534779;-0.450623
1.960;0.533495;-0.451719
1.970;0.529479;-0.453845
1.980;0.523042;-0.457232
1.990;0.515933;-0.461842
2.000;0.510864;-0.467371
2.010;0.510711;-0.473308
2.020;0.517623;-0.479058
2.030;0.532356;-0.484084
2.040;0.554006;-0.488045
2.050;0.580263;-0.490847
2.060;0.608076;-0.492596
2.070;0.634486;-0.493482
2.080;0.657365;-0.493687
2.090;0.675817;-0.493357
2.100;0.690158;-0.492633
2.110;0.701552;-0.491672
2.120;0.711454;-0.490603
2.130;0.721103;-0.489451
2.140;0.731254;-0.488121
2.150;0.742192;-0.486511
2.160;0.753951;-0.484739
2.170;0.766596;-0.483311
2.180;0.780429;-0.483121
2.190;0.796017;-0.485222
2.200;0.814019;-0.490493
2.210;0.834841;-0.499314
2.220;0.858263;-0.511395
2.230;0.883237;-0.525829
2.240;0.907986;-0.541357
2.250;0.930476;-0.556694
2.260;0.949095;-0.570784
2.270;0.963302;-0.582903
2.280;0.973919;-0.592637
2.290;0.982885;-0.599827
2.300;0.992520;-0.604545
2.310;1.004600;-0.607102
2.320;1.019660;-0.608022
2.330;1.036820;-0.607958
2.340;1.054201;-0.607534
2.350;1.069742;-0.607198
2.360;1.082078;-0.607113
2.370;1.091122;-0.607144
2.380;1.098131;-0.606918
2.390;1.105228;-0.605957
2.400;1.114564;-0.603836
2.410;1.127466;-0.600329
2.420;1.143897;-0.595451
2.430;1.162441;-0.589402
2.440;1.180827;-0.582426
2.450;1.196762;-0.574691
2.460;1.208751;-0.566232
2.470;1.216571;-0.556972
2.480;1.221224;-0.546774
2.490;1.224389;-0.535499
2.500;1.227615;-0.523042
2.510;1.231636;-0.509353
2.520;1.236114;-0.494481
2.530;1.239872;-0.478644
2.540;1.241482;-0.462290
2.550;1.239908;-0.446102
2.560;1.234963;-0.430870
2.570;1.227398;-0.417259
2.580;1.218626;-0.405579
2.590;1.210204;-0.395715
2.600;1.203285;-0.387260
2.610;1.198236;-0.379776
2.620;1.194540;-0.372989
2.630;1.190998;-0.366804
2.640;1.186185;-0.361177
2.650;1.179023;-0.355999
2.660;1.169270;-0.351118
2.670;1.157688;-0.346466
2.680;1.145807;-0.342155
2.690;1.135386;-0.338465
2.700;1.127794;-0.335719
2.710;1.123580;-0.334135
2.720;1.122383;-0.333732
2.730;1.123199;-0.334328
2.740;1.124832;-0.335618
2.750;1.126313;-0.337294
2.760;1.127120;-0.339150
2.770;1.127139;-0.341140
2.780;1.126474;-0.343375
2.790;1.125286;-0.346084
2.800;1.123778;-0.349536
2.810;1.122306;-0.353963
2.820;1.121449;-0.359503
2.830;1.121913;-0.366149
2.840;1.124240;-0.373714
2.850;1.128448;-0.381772
2.860;1.133827;-0.389646
2.870;1.139066;-0.396507
2.880;1.142717;-0.401604
2.890;1.143818;-0.404524
2.900;1.142389;-0.405357
2.910;1.139540;-0.404662
2.920;1.137097;-0.403275
2.930;1.136879;-0.402024
2.940;1.139892;-0.401449
2.950;1.145777;-0.401614
2.960;1.152761;-0.402121
2.970;1.158152;-0.402326
2.980;1.159204;-0.401685
2.990;1.154016;-0.400020
3.000;1.142140;-0.397545
3.010;1.124706;-0.394667
3.020;1.104042;-0.391723
3.030;1.082965;-0.388831
3.040;1.063971;-0.385915
3.050;1.048586;-0.382861
3.060;1.037082;-0.379677
3.070;1.028592;-0.376595
3.080;1.021529;-0.374050
3.090;1.014098;-0.372553
3.100;1.004695;-0.372505
3.110;0.992119;-0.374039
3.120;0.975615;-0.376945
3.130;0.954884;-0.380699
3.140;0.930160;-0.384567
3.150;0.902338;-0.387772
3.160;0.873025;-0.389666
3.170;0.844356;-0.389904
3.180;0.818525;-0.388516
3.190;0.797144;-0.385875
3.200;0.780679;-0.382545
3.210;0.768199;-0.379087
3.220;0.757613;-0.375934
3.230;0.746339;-0.373363
3.240;0.732166;-0.371562
3.250;0.713938;-0.370681
3.260;0.691828;-0.370805
3.270;0.667118;-0.371868
3.280;0.641667;-0.373604
3.290;0.617317;-0.375593
3.300;0.595480;-0.377377
3.310;0.577012;-0.378544
3.320;0.562300;-0.378740
3.330;0.551406;-0.377652
3.340;0.544161;-0.375006
3.350;0.540169;-0.370649
3.360;0.538808;-0.364661
3.370;0.539299;-0.357453
3.380;0.540835;-0.349755
3.390;0.542741;-0.342454
3.400;0.544598;-0.336306
3.410;0.546294;-0.331688
3.420;0.547993;-0.328518
3.430;0.550007;-0.326373
3.440;0.552593;-0.324685
3.450;0.555718;-0.322903
3.460;0.558911;-0.320578
3.470;0.561267;-0.317407
3.480;0.561647;-0.313258
3.490;0.558982;-0.308156
3.500;0.552575;-0.302182
3.510;0.542290;-0.295295
3.520;0.528605;-0.287171
3.530;0.512555;-0.277181
3.540;0.495586;-0.264613
3.550;0.479292;-0.249055
3.560;0.465032;-0.230755
3.570;0.453509;-0.210761
3.580;0.444492;-0.190752
3.590;0.436821;-0.172646
3.600;0.428728;-0.158146
3.610;0.418369;-0.148349
3.620;0.404438;-0.143539
3.630;0.386675;-0.143198
3.640;0.366080;-0.146248
3.650;0.344722;-0.151402
3.660;0.325147;-0.157508
3.670;0.309588;-0.163755
3.680;0.299252;-0.169721
3.690;0.294000;-0.175337
3.700;0.292545;-0.180812
3.710;0.293147;-0.186575
3.720;0.294525;-0.193199
3.730;0.296605;-0.201311
3.740;0.300736;-0.211477
3.750;0.309234;-0.224059
3.760;0.324420;-0.239099
3.770;0.347571;-0.256306
3.780;0.378276;-0.275172
3.790;0.414433;-0.295145
3.800;0.452863;-0.315787
3.810;0.490221;-0.336842
3.820;0.523859;-0.358219
3.830;0.552359;-0.379895
3.840;0.575613;-0.401790
3.850;0.594533;-0.423621
3.860;0.610567;-0.444841
3.870;0.625285;-0.464672
3.880;0.640126;-0.482260
3.890;0.656297;-0.496891
3.900;0.674674;-0.508205
3.910;0.695638;-0.516362
3.920;0.718901;-0.522089
3.930;0.743445;-0.526571
3.940;0.767714;-0.531176
3.950;0.790060;-0.537123
3.960;0.809330;-0.545194
3.970;0.825347;-0.555633
3.980;0.839034;-0.568199
3.990;0.852058;-0.582324
4.000;0.866148;-0.597254
4.010;0.882373;-0.612139
4.020;0.900730;-0.626093
4.030;0.920196;-0.638266
4.040;0.939151;-0.647963
4.050;0.955931;-0.654796
4.060;0.969218;-0.658788
4.070;0.978185;-0.660359
4.080;0.982423;-0.660177
4.090;0.981813;-0.658906
4.100;0.976429;-0.656948
4.110;0.966539;-0.654278
4.120;0.952690;-0.650446
4.130;0.935811;-0.644767
4.140;0.917224;-0.636621
4.150;0.898493;-0.625747
4.160;0.881120;-0.612397
4.170;0.866195;-0.597303
4.180;0.854144;-0.581509
4.190;0.844667;-0.566139
4.200;0.836895;-0.552160
4.210;0.829700;-0.540157
4.220;0.822032;-0.530164
4.230;0.813167;-0.521595
4.240;0.802808;-0.513354
4.250;0.791043;-0.504146
4.260;0.778240;-0.492867
4.270;0.764917;-0.478950
4.280;0.751631;-0.462525
4.290;0.738879;-0.444350
4.300;0.727008;-0.425560
4.310;0.716174;-0.407313
4.320;0.706353;-0.390454
4.330;0.697386;-0.375324
4.340;0.689030;-0.361751
4.350;0.681031;-0.349223
4.360;0.673256;-0.337156
4.370;0.665884;-0.325157
4.380;0.659550;-0.313185
4.390;0.655299;-0.301575
4.400;0.654289;-0.290913
4.410;0.657382;-0.281800
4.420;0.664837;-0.274580
4.430;0.676275;-0.269133
4.440;0.690917;-0.264850
4.450;0.707954;-0.260810
4.460;0.726826;-0.256090
4.470;0.747247;-0.250045
4.480;0.768989;-0.242484
4.490;0.791560;-0.233690
4.500;0.814022;-0.224327
4.510;0.835047;-0.215238
4.520;0.853235;-0.207157
4.530;0.867544;-0.200416
4.540;0.877654;-0.194750
4.550;0.884071;-0.189291
4.560;0.887902;-0.182809
4.570;0.890360;-0.174131
4.580;0.892194;-0.162624
4.590;0.893317;-0.148525
4.600;0.892797;-0.132995
4.610;0.889245;-0.117846
4.620;0.881440;-0.105027
4.630;0.868890;-0.096069
4.640;0.852077;-0.091683
4.650;0.832296;-0.091631
4.660;0.811219;-0.094917
4.670;0.790389;-0.100181
4.680;0.770841;-0.106134
4.690;0.752927;-0.111869
4.700;0.736310;-0.116986
4.710;0.720061;-0.121542
4.720;0.702810;-0.125912
4.730;0.682945;-0.130647
4.740;0.658932;-0.136373
4.750;0.629747;-0.143729
4.760;0.595316;-0.153300
4.770;0.556794;-0.165504
4.780;0.516503;-0.180493
4.790;0.477555;-0.198131
4.800;0.443227;-0.218093
4.810;0.416311;-0.240041
4.820;0.398568;-0.263805
4.830;0.390436;-0.289448
4.840;0.391054;-0.317204
4.850;0.398565;-0.347296
4.860;0.410601;-0.379701
4.870;0.424779;-0.413936
4.880;0.439045;-0.448947
4.890;0.451841;-0.483198
4.900;0.462154;-0.514981
4.910;0.469549;-0.542860
4.920;0.474254;-0.566105
4.930;0.477223;-0.584944
4.940;0.480070;-0.600547
4.950;0.484750;-0.614680
4.960;0.493023;-0.629111
4.970;0.505831;-0.644967
4.980;0.522863;-0.662301
4.990;0.542534;-0.680052
5.000;0.562444;-0.696433
5.010;0.580195;-0.709574
5.020;0.594224;-0.718176
5.030;0.604281;-0.721937
5.040;0.611378;-0.721606
5.050;0.617258;-0.718690
5.060;0.623672;-0.714934
5.070;0.631776;-0.711774
5.080;0.641856;-0.709981
5.090;0.653428;-0.709589
5.100;0.665627;-0.710064
5.110;0.677700;-0.710567
5.120;0.689380;-0.710186
5.130;0.700979;-0.708111
5.140;0.713169;-0.703792
5.150;0.726611;-0.697065
5.160;0.741619;-0.688216
5.170;0.758025;-0.677936
5.180;0.775277;-0.667158
5.190;0.792673;-0.656838
5.200;0.809614;-0.647708
5.210;0.825754;-0.640088
5.220;0.840988;-0.633793
5.230;0.855298;-0.628188
5.240;0.868543;-0.622379
5.250;0.880303;-0.615502
5.260;0.889865;-0.606985
5.270;0.896383;-0.596715
5.280;0.899181;-0.585027
5.290;0.898069;-0.572544
5.300;0.893546;-0.559957
5.310;0.886782;-0.547847
5.320;0.879398;-0.536606
5.330;0.873091;-0.526465
