Time[s];COPx[cm];COPy[cm]
0.010;-1.049438;-2.488206
0.020;-1.066981;-2.489678
0.030;-1.082571;-2.491776
0.040;-1.094738;-2.494856
0.050;-1.102691;-2.498972
0.060;-1.106498;-2.503955
0.070;-1.107034;-2.509591
0.080;-1.105664;-2.515806
0.090;-1.103783;-2.522758
0.100;-1.102364;-2.530806
0.110;-1.101674;-2.540344
0.120;-1.101196;-2.551582
0.130;-1.099756;-2.564323
0.140;-1.095809;-2.577855
0.150;-1.087833;-2.591020
0.160;-1.074757;-2.602496
0.170;-1.056338;-2.611189
0.180;-1.033334;-2.616609
0.190;-1.007382;-2.619053
0.200;-0.980538;-2.619492
0.210;-0.954602;-2.619192
0.220;-0.930423;-2.619202
0.230;-0.907425;-2.619923
0.240;-0.883553;-2.620920
0.250;-0.855710;-2.621025
0.260;-0.820588;-2.618658
0.270;-0.775642;-2.612210
0.280;-0.719878;-2.600355
0.290;-0.654202;-2.582236
0.300;-0.581247;-2.557543
0.310;-0.504776;-2.526520
0.320;-0.428887;-2.489928
0.330;-0.357274;-2.448958
0.340;-0.292691;-2.405103
0.350;-0.236701;-2.360023
0.360;-0.189655;-2.315429
0.370;-0.150828;-2.272985
0.380;-0.118633;-2.234213
0.390;-0.090911;-2.200370
0.400;-0.065305;-2.172318
0.410;-0.039716;-2.150475
0.420;-0.012744;-2.134889
0.430;0.016063;-2.125417
0.440;0.046264;-2.121844
0.450;0.076875;-2.123859
0.460;0.106846;-2.130918
0.470;0.135415;-2.142145
0.480;0.162161;-2.156430
0.490;0.186786;-2.172716
0.500;0.208769;-2.190368
0.510;0.227126;-2.209421
0.520;0.240429;-2.230580
0.530;0.247072;-2.254925
0.540;0.245686;-2.283476
0.550;0.235511;-2.316745
0.560;0.216608;-2.354443
0.570;0.189839;-2.395401
0.580;0.156669;-2.437733
0.590;0.118892;-2.479187
0.600;0.078353;-2.517559
0.610;0.036717;-2.551041
0.620;-0.004736;-2.578391
0.630;-0.045312;-2.598902
0.640;-0.085070;-2.612220
0.650;-0.124835;-2.618116
0.660;-0.165983;-2.616328
0.670;-0.209999;-2.606547
0.680;-0.257963;-2.588516
0.690;-0.310139;-2.562184
0.700;-0.365795;-2.527819
0.710;-0.423289;-2.486065
0.720;-0.480368;-2.437973
0.730;-0.534576;-2.385000
0.740;-0.583628;-2.328977
0.750;-0.625614;-2.271980
0.760;-0.659006;-2.216091
0.770;-0.682548;-2.163118
0.780;-0.695179;-2.114400
0.790;-0.696094;-2.070825
0.800;-0.684949;-2.033013
0.810;-0.662097;-2.001580
0.820;-0.628675;-1.977284
0.830;-0.586500;-1.960979
0.840;-0.537792;-1.953358
0.850;-0.484886;-1.954620
0.860;-0.430065;-1.964233
0.870;-0.375604;-1.980967
0.880;-0.323980;-2.003250
0.890;-0.278127;-2.029772
0.900;-0.241539;-2.060140
0.910;-0.218120;-2.095308
0.920;-0.211765;-2.137539
0.930;-0.225760;-2.189798
0.940;-0.262131;-2.254708
0.950;-0.321088;-2.333398
0.960;-0.400723;-2.424688
0.970;-0.497146;-2.524942
0.980;-0.605106;-2.628730
0.990;-0.719016;-2.730059
1.000;-0.834038;-2.823699
1.010;-0.946857;-2.906092
1.020;-1.055874;-2.975619
1.030;-1.160841;-3.032315
1.040;-1.262155;-3.077273
1.050;-1.360127;-3.111988
1.060;-1.454438;-3.137780
1.070;-1.543884;-3.155425
1.080;-1.626405;-3.165092
1.090;-1.699305;-3.166590
1.100;-1.759614;-3.159829
1.110;-1.804517;-3.145248
1.120;-1.831815;-3.124003
1.130;-1.840297;-3.097840
1.140;-1.829966;-3.068723
1.150;-1.802086;-3.038409
1.160;-1.759114;-3.008155
1.170;-1.704587;-2.978656
1.180;-1.642975;-2.950164
1.190;-1.579450;-2.922676
1.200;-1.519488;-2.896128
1.210;-1.468253;-2.870558
1.220;-1.429853;-2.846225
1.230;-1.406692;-2.823676
1.240;-1.399163;-2.803698
1.250;-1.405890;-2.787157
1.260;-1.424471;-2.774727
1.270;-1.452510;-2.766629
1.280;-1.488538;-2.762570
1.290;-1.532465;-2.761945
1.300;-1.585380;-2.764186
1.310;-1.648803;-2.769016
1.320;-1.723740;-2.776399
1.330;-1.809943;-2.786236
1.340;-1.905641;-2.798024
1.350;-2.007767;-2.810736
1.360;-2.112472;-2.823076
1.370;-2.215679;-2.833976
1.380;-2.313483;-2.843086
1.390;-2.402355;-2.850969
1.400;-2.479231;-2.858917
1.410;-2.541585;-2.868451
1.420;-2.587568;-2.880701
1.430;-2.616184;-2.895908
1.440;-2.627363;-2.913219
1.450;-2.621770;-2.930874
1.460;-2.600322;-2.946704
1.470;-2.563593;-2.958735
1.480;-2.511424;-2.965682
1.490;-2.443005;-2.967204
1.500;-2.357479;-2.963884
1.510;-2.254907;-2.956944
1.520;-2.137237;-2.947778
1.530;-2.008899;-2.937440
1.540;-1.876736;-2.926250
1.550;-1.749205;-2.913709
1.560;-1.634984;-2.898743
1.570;-1.541316;-2.880200
1.580;-1.472555;-2.857389
1.590;-1.429380;-2.830445
1.600;-1.408977;-2.800395
1.610;-1.406142;-2.768908
1.620;-1.414888;-2.737853
1.630;-1.429954;-2.708857
1.640;-1.447695;-2.682998
1.650;-1.466162;-2.660726
1.660;-1.484545;-2.641941
1.670;-1.502372;-2.626129
1.680;-1.518833;-2.612499
1.690;-1.532489;-2.600146
1.700;-1.541397;-2.588229
1.710;-1.543571;-2.576154
1.720;-1.537596;-2.563676
1.730;-1.523198;-2.550880
1.740;-1.501605;-2.538061
1.750;-1.475579;-2.525590
1.760;-1.449127;-2.513844
1.770;-1.426959;-2.503187
1.780;-1.413808;-2.493960
1.790;-1.413725;-2.486433
1.800;-1.429507;-2.480750
1.810;-1.462371;-2.476891
1.820;-1.511949;-2.474684
1.830;-1.576566;-2.473871
1.840;-1.653700;-2.474185
1.850;-1.740495;-2.475427
1.860;-1.834203;-2.477525
1.870;-1.932466;-2.480537
1.880;-2.033387;-2.484597
1.890;-2.135382;-2.489797
1.900;-2.236878;-2.496097
1.910;-2.335911;-2.503293
1.920;-2.429796;-2.511063
1.930;-2.515023;-2.519025
1.940;-2.587553;-2.526774
1.950;-2.643502;-2.533890
1.960;-2.680017;-2.539944
1.970;-2.695992;-2.544556
1.980;-2.692354;-2.547487
1.990;-2.671813;-2.548731
2.000;-2.638228;-2.548497
2.010;-2.595816;-2.547055
2.020;-2.548467;-2.544504
2.030;-2.499262;-2.540615
2.040;-2.450234;-2.534866
2.050;-2.402350;-2.526687
2.060;-2.355708;-2.515761
2.070;-2.309912;-2.502177
2.080;-2.264525;-2.486340
2.090;-2.219475;-2.468695
2.100;-2.175267;-2.449480
2.110;-2.132957;-2.428630
2.120;-2.093910;-2.405871
2.130;-2.059489;-2.380907
2.140;-2.030765;-2.353643
2.150;-2.008324;-2.324399
2.160;-1.992149;-2.294046
2.170;-1.981585;-2.264005
2.180;-1.975422;-2.236047
2.190;-1.972076;-2.211940
2.200;-1.969817;-2.193045
2.210;-1.966988;-2.180009
2.220;-1.962148;-2.172675
2.230;-1.954186;-2.170238
2.240;-1.942387;-2.171564
2.250;-1.926425;-2.175544
2.260;-1.906248;-2.181403
2.270;-1.881851;-2.188872
2.280;-1.853017;-2.198164
2.290;-1.819130;-2.209768
2.300;-1.779189;-2.224144
2.310;-1.732076;-2.241461
2.320;-1.677029;-2.261467
2.330;-1.614138;-2.283495
2.340;-1.544666;-2.306580
2.350;-1.471037;-2.329625
2.360;-1.396490;-2.351581
2.370;-1.324516;-2.371611
2.380;-1.258254;-2.389199
2.390;-1.200043;-2.404185
2.400;-1.151203;-2.416691
2.410;-1.112017;-2.426951
2.420;-1.081856;-2.435072
2.430;-1.059378;-2.440857
2.440;-1.042768;-2.443812
2.450;-1.029984;-2.443416
2.460;-1.018968;-2.439553
2.470;-1.007841;-2.432884
2.480;-0.995069;-2.424939
2.490;-0.979628;-2.417831
2.500;-0.961120;-2.413695
2.510;-0.939816;-2.414049
2.520;-0.916550;-2.419357
2.530;-0.892398;-2.428972
2.540;-0.868189;-2.441458
2.550;-0.843999;-2.455173
2.560;-0.818847;-2.468864
2.570;-0.790740;-2.482050
2.580;-0.757080;-2.495068
2.590;-0.715317;-2.508793
2.600;-0.663651;-2.524147
2.610;-0.601559;-2.541630
2.620;-0.529993;-2.561050
2.630;-0.451202;-2.581567
2.640;-0.368273;-2.601991
2.650;-0.284555;-2.621217
2.660;-0.203132;-2.638598
2.670;-0.126490;-2.654103
2.680;-0.056393;-2.668207
2.690;0.006063;-2.681593
2.700;0.060311;-2.694818
2.710;0.106164;-2.708137
2.720;0.143726;-2.721559
2.730;0.173404;-2.735060
2.740;0.195968;-2.748817
2.750;0.212602;-2.763288
2.760;0.224880;-2.779069
2.770;0.234620;-2.796599
2.780;0.243623;-2.815883
2.790;0.253347;-2.836379
2.800;0.264599;-2.857105
2.810;0.277361;-2.876874
2.820;0.290840;-2.894586
2.830;0.303705;-2.909475
