Time[s];COPx[cm];COPy[cm]
0.010;-2.517756;1.536317
0.020;-2.494317;1.527671
0.030;-2.470931;1.519123
0.040;-2.447493;1.510713
0.050;-2.423732;1.502326
0.060;-2.399293;1.493658
0.070;-2.373884;1.484200
0.080;-2.347429;1.473269
0.090;-2.320138;1.460090
0.100;-2.292481;1.443951
0.110;-2.265101;1.424391
0.120;-2.238704;1.401355
0.130;-2.213988;1.375244
0.140;-2.191577;1.346851
0.150;-2.171947;1.317195
0.160;-2.155316;1.287344
0.170;-2.141554;1.258276
0.180;-2.130164;1.230828
0.190;-2.120412;1.205698
0.200;-2.111558;1.183450
0.210;-2.103067;1.164465
0.220;-2.094691;1.148865
0.230;-2.086386;1.136470
0.240;-2.078164;1.126875
0.250;-2.069968;1.119636
0.260;-2.061637;1.114473
0.270;-2.052953;1.111361
0.280;-2.043697;1.110475
0.290;-2.033673;1.112006
0.300;-2.022702;1.115972
0.310;-2.010622;1.122102
0.320;-1.997336;1.129843
0.330;-1.982858;1.138446
0.340;-1.967330;1.147113
0.350;-1.950981;1.155157
0.360;-1.934036;1.162124
0.370;-1.916628;1.167853
0.380;-1.898761;1.172448
0.390;-1.880309;1.176196
0.400;-1.861066;1.179454
0.410;-1.840816;1.182571
0.420;-1.819398;1.185855
0.430;-1.796773;1.189570
0.440;-1.773068;1.193945
0.450;-1.748552;1.199143
0.460;-1.723518;1.205231
0.470;-1.698089;1.212141
0.480;-1.672027;1.219667
0.490;-1.644652;1.227448
0.500;-1.614964;1.234955
0.510;-1.581939;1.241482
0.520;-1.544870;1.246184
0.530;-1.503609;1.248199
0.540;-1.458624;1.246865
0.550;-1.410886;1.241957
0.560;-1.361638;1.233822
0.570;-1.312137;1.223298
0.580;-1.263417;1.211411
0.590;-1.216153;1.198993
0.600;-1.170630;1.186394
0.610;-1.126812;1.173433
0.620;-1.084440;1.159562
0.630;-1.043123;1.144134
0.640;-1.002433;1.126626
0.650;-0.962024;1.106735
0.660;-0.921817;1.084301
0.670;-0.882165;1.059157
0.680;-0.843948;1.030996
0.690;-0.808482;0.999380
0.700;-0.777249;0.963890
0.710;-0.751498;0.924342
0.720;-0.731839;0.880950
0.730;-0.717986;0.834372
0.740;-0.708755;0.785634
0.750;-0.702347;0.735985
