Time[s];COPx[cm];COPy[cm]
0.010;-3.348526;-1.039828
0.020;-3.344739;-1.034878
0.030;-3.338962;-1.030305
0.040;-3.329745;-1.026466
0.050;-3.316539;-1.023644
0.060;-3.299760;-1.021916
0.070;-3.280600;-1.021056
0.080;-3.260682;-1.020569
0.090;-3.241643;-1.019884
0.100;-3.224735;-1.018592
0.110;-3.210551;-1.016602
0.120;-3.198936;-1.014142
0.130;-3.189139;-1.011620
0.140;-3.180114;-1.009468
0.150;-3.170843;-1.008017
0.160;-3.160560;-1.007438
0.170;-3.148844;-1.007701
0.180;-3.135571;-1.008557
0.190;-3.120838;-1.009578
0.200;-3.104901;-1.010237
0.210;-3.088171;-1.010039
0.220;-3.071254;-1.008651
0.230;-3.054966;-1.006016
0.240;-3.040291;-1.002394
0.250;-3.028252;-0.998330
0.260;-3.019704;-0.994519
0.270;-3.015124;-0.991636
0.280;-3.014458;-0.990153
0.290;-3.017132;-0.990240
0.300;-3.022212;-0.991789
0.310;-3.028628;-0.994544
0.320;-3.035402;-0.998228
0.330;-3.041817;-1.002603
0.340;-3.047517;-1.007467
0.350;-3.052526;-1.012638
0.360;-3.057179;-1.017980
0.370;-3.062006;-1.023441
0.380;-3.067633;-1.029023
0.390;-3.074691;-1.034684
0.400;-3.083749;-1.040216
0.410;-3.095222;-1.045239
0.420;-3.109297;-1.049355
0.430;-3.125875;-1.052397
0.440;-3.144564;-1.054596
0.450;-3.164697;-1.056576
0.460;-3.185422;-1.059181
0.470;-3.205852;-1.063219
0.480;-3.225288;-1.069202
0.490;-3.243424;-1.077182
0.500;-3.260454;-1.086697
0.510;-3.277020;-1.096870
0.520;-3.294030;-1.106625
0.530;-3.312416;-1.114952
0.540;-3.332878;-1.121148
0.550;-3.355672;-1.124981
0.560;-3.380500;-1.126727
0.570;-3.406542;-1.127071
0.580;-3.432667;-1.126880
0.590;-3.457757;-1.126936
0.600;-3.481063;-1.127751
0.610;-3.502446;-1.129514
0.620;-3.522400;-1.132145
0.630;-3.541827;-1.135389
0.640;-3.561674;-1.138888
0.650;-3.582586;-1.142247
0.660;-3.604720;-1.145112
0.670;-3.627774;-1.147234
0.680;-3.651196;-1.148504
0.690;-3.674458;-1.148936
0.700;-3.697283;-1.148598
0.710;-3.719726;-1.147530
0.720;-3.742101;-1.145704
0.730;-3.764829;-1.143044
0.740;-3.788313;-1.139466
0.750;-3.812855;-1.134911
0.760;-3.838626;-1.129353
0.770;-3.865621;-1.122807
