Time[s];COPx[cm];COPy[cm]
0.010;-1.650474;-0.558806
0.020;-1.592901;-0.539507
0.030;-1.538183;-0.521196
0.040;-1.488802;-0.504692
0.050;-1.446357;-0.490426
0.060;-1.411502;-0.478443
0.070;-1.384164;-0.468516
0.080;-1.363915;-0.460308
0.090;-1.350382;-0.453520
0.100;-1.343568;-0.448025
0.110;-1.344018;-0.443976
0.120;-1.352789;-0.441881
0.130;-1.371238;-0.442563
0.140;-1.400625;-0.446972
0.150;-1.441610;-0.455859
0.160;-1.493752;-0.469455
0.170;-1.555143;-0.487278
0.180;-1.622358;-0.508159
0.190;-1.690783;-0.530484
0.200;-1.755368;-0.552589
0.210;-1.811661;-0.573202
0.220;-1.856895;-0.591806
0.230;-1.890727;-0.608820
0.240;-1.915325;-0.625529
0.250;-1.934691;-0.643785
0.260;-1.953419;-0.665536
0.270;-1.975313;-0.692327
0.280;-2.002334;-0.724896
0.290;-2.034227;-0.762978
0.300;-2.068904;-0.805365
0.310;-2.103396;-0.850225
0.320;-2.135024;-0.895596
0.330;-2.162381;-0.939920
0.340;-2.185821;-0.982468
0.350;-2.207348;-1.023507
0.360;-2.229995;-1.064170
0.370;-2.256907;-1.106034
0.380;-2.290386;-1.150525
0.390;-2.331141;-1.198325
0.400;-2.377958;-1.248999
0.410;-2.427866;-1.300975
0.420;-2.476767;-1.351901
0.430;-2.520332;-1.399278
0.440;-2.554892;-1.441146
0.450;-2.578092;-1.476583
0.460;-2.589182;-1.505833
0.470;-2.588926;-1.530040
0.480;-2.579203;-1.550700
0.490;-2.562389;-1.569050
0.500;-2.540685;-1.585613
0.510;-2.515554;-1.600052
0.520;-2.487446;-1.611348
0.530;-2.455850;-1.618192
0.540;-2.419633;-1.619399
0.550;-2.377525;-1.614179
0.560;-2.328611;-1.602219
0.570;-2.272761;-1.583592
0.580;-2.210964;-1.558627
0.590;-2.145525;-1.527870
0.600;-2.080035;-1.492165
0.610;-2.019025;-1.452770
0.620;-1.967277;-1.411353
0.630;-1.928926;-1.369773
0.640;-1.906597;-1.329713
0.650;-1.900898;-1.292365
0.660;-1.910450;-1.258300
0.670;-1.932464;-1.227541
0.680;-1.963629;-1.199764
0.690;-2.000947;-1.174516
0.700;-2.042228;-1.151408
0.710;-2.086102;-1.130232
0.720;-2.131685;-1.111021
0.730;-2.178147;-1.094043
0.740;-2.224389;-1.079763
0.750;-2.268967;-1.068748
0.760;-2.310189;-1.061550
0.770;-2.346344;-1.058571
0.780;-2.375963;-1.059980
0.790;-2.398104;-1.065698
0.800;-2.412591;-1.075454
0.810;-2.420108;-1.088832
0.820;-2.422083;-1.105309
0.830;-2.420326;-1.124294
0.840;-2.416578;-1.145216
0.850;-2.412132;-1.167686
0.860;-2.407703;-1.191680
0.870;-2.403538;-1.217612
0.880;-2.399654;-1.246238
0.890;-2.396018;-1.278374
0.900;-2.392543;-1.314514
0.910;-2.388948;-1.354499
0.920;-2.384629;-1.397354
0.930;-2.378676;-1.441371
0.940;-2.370076;-1.484405
0.950;-2.358002;-1.524316
0.960;-2.342023;-1.559419
0.970;-2.322092;-1.588834
0.980;-2.298336;-1.612619
0.990;-2.270761;-1.631670
1.000;-2.239058;-1.647438
1.010;-2.202591;-1.661534
1.020;-2.160565;-1.675315
1.030;-2.112242;-1.689523
1.040;-2.057091;-1.704065
1.050;-1.994857;-1.718023
1.060;-1.925611;-1.729883
1.070;-1.849856;-1.737909
1.080;-1.768661;-1.740576
1.090;-1.683735;-1.736928
1.100;-1.597350;-1.726766
1.110;-1.512130;-1.710604
1.120;-1.430834;-1.689386
1.130;-1.356204;-1.664104
1.140;-1.290896;-1.635491
1.150;-1.237386;-1.603902
1.160;-1.197766;-1.569380
1.170;-1.173405;-1.531822
1.180;-1.164556;-1.491145
1.190;-1.170064;-1.447401
1.200;-1.187337;-1.400835
1.210;-1.212686;-1.351881
1.220;-1.241993;-1.301151
1.230;-1.271560;-1.249399
1.240;-1.298865;-1.197493
1.250;-1.322930;-1.146340
1.260;-1.344156;-1.096772
1.270;-1.363672;-1.049399
1.280;-1.382498;-1.004491
1.290;-1.400871;-0.961968
1.300;-1.418032;-0.921482
1.310;-1.432532;-0.882575
1.320;-1.442885;-0.844825
1.330;-1.448254;-0.807943
1.340;-1.448858;-0.771786
1.350;-1.445991;-0.736320
