Time[s];COPx[cm];COPy[cm]
0.010;-2.051572;0.158554
0.020;-2.081567;0.177116
0.030;-2.109824;0.195956
0.040;-2.135058;0.215346
0.050;-2.156483;0.235410
0.060;-2.173813;0.256116
0.070;-2.187145;0.277303
0.080;-2.196782;0.298686
0.090;-2.203100;0.319841
0.100;-2.206481;0.340201
0.110;-2.207296;0.359107
0.120;-2.205925;0.375927
0.130;-2.202797;0.390232
0.140;-2.198473;0.401961
0.150;-2.193742;0.411517
0.160;-2.189687;0.419740
0.170;-2.187671;0.427760
0.180;-2.189214;0.436741
0.190;-2.195766;0.447563
0.200;-2.208439;0.460529
0.210;-2.227761;0.475191
0.220;-2.253533;0.490411
0.230;-2.284800;0.504688
0.240;-2.319898;0.516683
0.250;-2.356573;0.525758
0.260;-2.392203;0.532261
0.270;-2.424149;0.537421
0.280;-2.450187;0.542875
0.290;-2.468904;0.550054
0.300;-2.479921;0.559698
0.310;-2.483847;0.571696
0.320;-2.482004;0.585265
0.330;-2.476057;0.599320
0.340;-2.467697;0.612842
0.350;-2.458470;0.625086
0.360;-2.449734;0.635596
0.370;-2.442645;0.644095
0.380;-2.438092;0.650366
0.390;-2.436562;0.654191
0.400;-2.438034;0.655335
0.410;-2.441998;0.653578
0.420;-2.447669;0.648765
0.430;-2.454320;0.640869
0.440;-2.461578;0.630054
0.450;-2.469519;0.616657
0.460;-2.478511;0.601083
0.470;-2.488856;0.583601
0.480;-2.500412;0.564142
0.490;-2.512370;0.542196
0.500;-2.523323;0.516864
0.510;-2.531618;0.487056
0.520;-2.535894;0.451740
0.530;-2.535563;0.410121
0.540;-2.531052;0.361709
0.550;-2.523703;0.306283
0.560;-2.515398;0.243837
0.570;-2.508057;0.174569
0.580;-2.503162;0.098946
0.590;-2.501435;0.017781
0.600;-2.502744;-0.067752
0.610;-2.506277;-0.156211
0.620;-2.510937;-0.246061
0.630;-2.515825;-0.335877
0.640;-2.520609;-0.424478
0.650;-2.525612;-0.510924
0.660;-2.531566;-0.594362
0.670;-2.539168;-0.673796
0.680;-2.548637;-0.747920
0.690;-2.559501;-0.815156
0.700;-2.570722;-0.873934
0.710;-2.581096;-0.923128
0.720;-2.589769;-0.962440
0.730;-2.596630;-0.992540
0.740;-2.602433;-1.014913
0.750;-2.608575;-1.031480
0.760;-2.616636;-1.044203
0.770;-2.627838;-1.054795
0.780;-2.642629;-1.064575
0.790;-2.660537;-1.074422
0.800;-2.680296;-1.084763
0.810;-2.700177;-1.095593
0.820;-2.718401;-1.106557
0.830;-2.733499;-1.117106
0.840;-2.744558;-1.126712
0.850;-2.751286;-1.135044
0.860;-2.753917;-1.142026
0.870;-2.753009;-1.147752
0.880;-2.749207;-1.152272
0.890;-2.743041;-1.155336
0.900;-2.734799;-1.156213
0.910;-2.724519;-1.153694
0.920;-2.712099;-1.146332
0.930;-2.697502;-1.132879
0.940;-2.680990;-1.112737
0.950;-2.663281;-1.086214
0.960;-2.645548;-1.054459
0.970;-2.629231;-1.019085
0.980;-2.615732;-0.981683
0.990;-2.606098;-0.943403
1.000;-2.600797;-0.904742
1.010;-2.599667;-0.865540
1.020;-2.602040;-0.825101
1.030;-2.606995;-0.782396
1.040;-2.613646;-0.736294
1.050;-2.621378;-0.685788
1.060;-2.629966;-0.630167
1.070;-2.639548;-0.569112
1.080;-2.650481;-0.502670
1.090;-2.663132;-0.431143
1.100;-2.677694;-0.354911
1.110;-2.693999;-0.274275
1.120;-2.711368;-0.189363
1.130;-2.728468;-0.100152
1.140;-2.743270;-0.006577
1.150;-2.753141;0.091306
1.160;-2.755157;0.193141
1.170;-2.746589;0.298110
1.180;-2.725481;0.404821
1.190;-2.691112;0.511299
1.200;-2.644198;0.615104
