Time[s];COPx[cm];COPy[cm]
0.010;-4.552473;-1.125713
0.020;-4.557085;-1.143018
0.030;-4.561298;-1.159309
0.040;-4.564689;-1.173712
0.050;-4.566840;-1.185691
0.060;-4.567450;-1.195097
0.070;-4.566449;-1.202132
0.080;-4.564022;-1.207225
0.090;-4.560546;-1.210868
0.100;-4.556489;-1.213443
0.110;-4.552354;-1.215087
0.120;-4.548660;-1.215671
0.130;-4.545952;-1.214891
0.140;-4.544746;-1.212450
0.150;-4.545438;-1.208256
0.160;-4.548190;-1.202537
0.170;-4.552855;-1.195826
0.180;-4.559008;-1.188851
0.190;-4.566045;-1.182382
0.200;-4.573342;-1.177098
0.210;-4.580409;-1.173472
0.220;-4.586984;-1.171698
0.230;-4.593033;-1.171657
0.240;-4.598667;-1.172968
0.250;-4.604041;-1.175125
0.260;-4.609271;-1.177684
0.270;-4.614432;-1.180394
0.280;-4.619591;-1.183194
0.290;-4.624846;-1.186083
0.300;-4.630299;-1.188980
0.310;-4.635982;-1.191668
0.320;-4.641768;-1.193841
0.330;-4.647349;-1.195207
0.340;-4.652303;-1.195536
0.350;-4.656224;-1.194667
0.360;-4.658874;-1.192471
0.370;-4.660280;-1.188823
0.380;-4.660775;-1.183636
0.390;-4.660931;-1.176943
0.400;-4.661409;-1.169026
0.410;-4.662731;-1.160514
0.420;-4.665059;-1.152358
0.430;-4.668077;-1.145610
0.440;-4.671045;-1.141047
0.450;-4.673046;-1.138813
0.460;-4.673319;-1.138280
0.470;-4.671507;-1.138262
0.480;-4.667724;-1.137482
0.490;-4.662429;-1.135076
0.500;-4.656231;-1.130886
0.510;-4.649755;-1.125440
0.520;-4.643561;-1.119687
0.530;-4.638101;-1.114628
0.540;-4.633626;-1.111002
0.550;-4.630117;-1.109108
0.560;-4.627283;-1.108789
0.570;-4.624682;-1.109556
0.580;-4.621900;-1.110794
0.590;-4.618704;-1.111965
0.600;-4.615076;-1.112734
0.610;-4.611161;-1.112995
0.620;-4.607159;-1.112837
0.630;-4.603215;-1.112472
0.640;-4.599365;-1.112164
0.650;-4.595534;-1.112165
0.660;-4.591599;-1.112660
0.670;-4.587466;-1.113748
0.680;-4.583140;-1.115443
0.690;-4.578748;-1.117705
0.700;-4.574500;-1.120470
0.710;-4.570616;-1.123675
0.720;-4.567230;-1.127244
0.730;-4.564348;-1.131088
0.740;-4.561878;-1.135122
0.750;-4.559716;-1.139319
0.760;-4.557826;-1.143749
0.770;-4.556267;-1.148547
0.780;-4.555140;-1.153839
0.790;-4.554507;-1.159638
0.800;-4.554305;-1.165785
0.810;-4.554295;-1.171944
0.820;-4.554074;-1.177668
0.830;-4.553161;-1.182498
0.840;-4.551139;-1.186076
0.850;-4.547779;-1.188214
0.860;-4.543106;-1.188925
0.870;-4.537362;-1.188398
0.880;-4.530937;-1.186933
0.890;-4.524267;-1.184849
0.900;-4.517753;-1.182405
0.910;-4.511665;-1.179791
0.920;-4.506054;-1.177179
0.930;-4.500713;-1.174793
0.940;-4.495220;-1.172884
0.950;-4.489085;-1.171636
0.960;-4.481916;-1.171035
0.970;-4.473529;-1.170811
0.980;-4.463953;-1.170505
0.990;-4.453363;-1.169634
1.000;-4.441977;-1.167879
1.010;-4.429983;-1.165196
1.020;-4.417539;-1.161783
1.030;-4.404830;-1.157918
1.040;-4.392156;-1.153773
1.050;-4.379961;-1.149282
1.060;-4.368761;-1.144150
1.070;-4.359038;-1.138030
1.080;-4.351121;-1.130815
1.090;-4.345139;-1.122872
1.100;-4.341023;-1.115031
1.110;-4.338582;-1.108255
1.120;-4.337613;-1.103144
1.130;-4.337983;-1.099540
1.140;-4.339632;-1.096477
1.150;-4.342466;-1.092556
1.160;-4.346237;-1.086569
1.170;-4.350488;-1.078086
1.180;-4.354643;-1.067710
1.190;-4.358202;-1.056882
1.200;-4.360932;-1.047351
1.210;-4.362946;-1.040580
1.220;-4.364643;-1.037348
1.230;-4.366513;-1.037645
1.240;-4.368904;-1.040802
1.250;-4.371823;-1.045724
1.260;-4.374888;-1.051157
1.270;-4.377457;-1.055929
