Time[s];COPx[cm];COPy[cm]
0.010;4.727589;-2.027599
0.020;4.820686;-2.041710
0.030;4.914168;-2.054897
0.040;5.008648;-2.066219
0.050;5.104521;-2.074738
0.060;5.201877;-2.079604
0.070;5.300569;-2.080182
0.080;5.400376;-2.076214
0.090;5.501211;-2.067978
0.100;5.603265;-2.056361
0.110;5.707052;-2.042785
0.120;5.813351;-2.028917
0.130;5.923057;-2.016211
0.140;6.036961;-2.005421
0.150;6.155517;-1.996262
0.160;6.278644;-1.987425
0.170;6.405646;-1.976972
0.180;6.535262;-1.963005
0.190;6.665833;-1.944308
0.200;6.795564;-1.920715
0.210;6.922853;-1.893074
0.220;7.046574;-1.862922
0.230;7.166235;-1.832046
0.240;7.281910;-1.802097
0.250;7.393992;-1.774337
0.260;7.502864;-1.749513
0.270;7.608605;-1.727846
0.280;7.710814;-1.709123
0.290;7.808601;-1.692887
0.300;7.900708;-1.678680
0.310;7.985738;-1.666262
0.320;8.062446;-1.655764
0.330;8.130053;-1.647734
0.340;8.188450;-1.643048
0.350;8.238215;-1.642662
0.360;8.280410;-1.647261
0.370;8.316237;-1.656924
0.380;8.346697;-1.670988
0.390;8.372371;-1.688159
0.400;8.393389;-1.706832
0.410;8.409595;-1.725444
0.420;8.420824;-1.742743
0.430;8.427169;-1.757909
0.440;8.429111;-1.770544
0.450;8.427431;-1.780565
0.460;8.422948;-1.788020
0.470;8.416224;-1.792913
0.480;8.407402;-1.795102
0.490;8.396226;-1.794323
0.500;8.382194;-1.790314
0.510;8.364730;-1.782972
0.520;8.343292;-1.772482
0.530;8.317393;-1.759366
0.540;8.286616;-1.744436
0.550;8.250673;-1.728675
0.560;8.209554;-1.713091
0.570;8.163701;-1.698578
0.580;8.114104;-1.685814
0.590;8.062249;-1.675200
0.600;8.009871;-1.666842
0.610;7.958596;-1.660541
0.620;7.909584;-1.655806
0.630;7.863319;-1.651881
0.640;7.819639;-1.647838
0.650;7.777960;-1.642730
0.660;7.737615;-1.635761
0.670;7.698201;-1.626411
0.680;7.659810;-1.614469
0.690;7.623060;-1.599958
0.700;7.588882;-1.583007
0.710;7.558155;-1.563728
0.720;7.531346;-1.542138
0.730;7.508299;-1.518149
0.740;7.488261;-1.491656
0.750;7.470098;-1.462689
0.760;7.452619;-1.431555
0.770;7.434867;-1.398905
0.780;7.416298;-1.365663
0.790;7.396814;-1.332857
0.800;7.376631;-1.301395
0.810;7.356040;-1.271866
0.820;7.335170;-1.244435
0.830;7.313874;-1.218860
0.840;7.291794;-1.194641
0.850;7.268553;-1.171227
0.860;7.243950;-1.148216
0.870;7.218071;-1.125455
0.880;7.191285;-1.103001
0.890;7.164161;-1.080966
0.900;7.137366;-1.059354
0.910;7.111569;-1.037974
0.920;7.087353;-1.016496
0.930;7.065113;-0.994556
0.940;7.044996;-0.971841
0.950;7.026915;-0.948069
0.960;7.010673;-0.922925
0.970;6.996086;-0.896004
0.980;6.983036;-0.866837
0.990;6.971387;-0.835001
1.000;6.960812;-0.800301
1.010;6.950635;-0.762950
1.020;6.939765;-0.723638
1.030;6.926778;-0.683414
1.040;6.910111;-0.643376
1.050;6.888309;-0.604270
1.060;6.860233;-0.566198
1.070;6.825194;-0.528603
1.080;6.782927;-0.490551
1.090;6.733397;-0.451215
1.100;6.676471;-0.410344
1.110;6.611561;-0.368624
1.120;6.537405;-0.327799
1.130;6.452061;-0.290527
1.140;6.353153;-0.259902
1.150;6.238329;-0.238749
1.160;6.105850;-0.228890
1.170;5.955208;-0.230641
1.180;5.787620;-0.242784
1.190;5.606208;-0.263041
1.200;5.415694;-0.288864
1.210;5.221586;-0.318184
1.220;5.029089;-0.349810
1.230;4.842145;-0.383381
1.240;4.662955;-0.418991
1.250;4.492103;-0.456767
1.260;4.329134;-0.496614
1.270;4.173320;-0.538197
1.280;4.024383;-0.581067
1.290;3.882999;-0.624783
1.300;3.751049;-0.668898
1.310;3.631541;-0.712849
1.320;3.528208;-0.755826
1.330;3.444820;-0.796767
1.340;3.384351;-0.834509
1.350;3.348283;-0.868059
1.360;3.336291;-0.896901
1.370;3.346387;-0.921211
1.380;3.375405;-0.941893
1.390;3.419611;-0.960416
1.400;3.475200;-0.978473
1.410;3.538614;-0.997587
1.420;3.606672;-1.018757
1.430;3.676611;-1.042292
1.440;3.746106;-1.067907
1.450;3.813300;-1.095029
1.460;3.876839;-1.123137
1.470;3.935849;-1.151963
1.480;3.989833;-1.181492
1.490;4.038473;-1.211854
1.500;4.081416;-1.243217
