Time[s];COPx[cm];COPy[cm]
0.010;-0.976090;0.946624
0.020;-0.975744;0.951681
0.030;-0.976385;0.956048
0.040;-0.978608;0.959115
0.050;-0.982413;0.960482
0.060;-0.987242;0.960093
0.070;-0.992241;0.958315
0.080;-0.996593;0.955866
0.090;-0.999780;0.953632
0.100;-1.001708;0.952435
0.110;-1.002689;0.952852
0.120;-1.003325;0.955136
0.130;-1.004339;0.959233
0.140;-1.006363;0.964884
0.150;-1.009747;0.971730
0.160;-1.014426;0.979396
0.170;-1.019907;0.987503
0.180;-1.025357;0.995643
0.190;-1.029803;1.003332
0.200;-1.032399;1.009977
0.210;-1.032695;1.014896
0.220;-1.030815;1.017420
0.230;-1.027441;1.017069
0.240;-1.023609;1.013763
0.250;-1.020352;1.007943
0.260;-1.018357;1.000520
0.270;-1.017761;0.992643
0.280;-1.018188;0.985386
0.290;-1.018998;0.979483
0.300;-1.019624;0.975193
0.310;-1.019827;0.972291
0.320;-1.019744;0.970178
0.330;-1.019728;0.968102
0.340;-1.020081;0.965428
0.350;-1.020833;0.961886
0.360;-1.021698;0.957663
0.370;-1.022204;0.953309
0.380;-1.021923;0.949479
0.390;-1.020662;0.946680
0.400;-1.018525;0.945139
0.410;-1.015829;0.944820
0.420;-1.012954;0.945517
0.430;-1.010209;0.946949
0.440;-1.007742;0.948831
0.450;-1.005484;0.950945
0.460;-1.003146;0.953184
0.470;-1.000270;0.955553
0.480;-0.996359;0.958114
0.490;-0.991053;0.960905
0.500;-0.984251;0.963868
0.510;-0.976134;0.966798
0.520;-0.967075;0.969358
0.530;-0.957494;0.971176
0.540;-0.947723;0.972011
0.550;-0.937946;0.971903
0.560;-0.928211;0.971257
0.570;-0.918512;0.970800
0.580;-0.908899;0.971415
0.590;-0.899591;0.973870
0.600;-0.891025;0.978516
0.610;-0.883821;0.985078
0.620;-0.878632;0.992689
0.630;-0.875955;1.000169
0.640;-0.875969;1.006463
0.650;-0.878459;1.011048
0.660;-0.882840;1.014130
0.670;-0.888281;1.016533
0.680;-0.893881;1.019320
0.690;-0.898871;1.023334
0.700;-0.902773;1.028881
0.710;-0.905472;1.035659
0.720;-0.907207;1.042912
0.730;-0.908462;1.049756
0.740;-0.909791;1.055526
0.750;-0.911595;1.060037
0.760;-0.913923;1.063627
0.770;-0.916410;1.066967
0.780;-0.918397;1.070740
0.790;-0.919177;1.075343
0.800;-0.918271;1.080725
0.810;-0.915592;1.086413
0.820;-0.911460;1.091695
0.830;-0.906490;1.095882
0.840;-0.901403;1.098533
0.850;-0.896862;1.099535
0.860;-0.893346;1.099049
0.870;-0.891083;1.097363
0.880;-0.890005;1.094787
0.890;-0.889742;1.091629
0.900;-0.889692;1.088232
0.910;-0.889197;1.084972
0.920;-0.887744;1.082192
0.930;-0.885114;1.080071
0.940;-0.881410;1.078525
0.950;-0.876997;1.077201
0.960;-0.872420;1.075589
0.970;-0.868296;1.073196
0.980;-0.865199;1.069681
0.990;-0.863521;1.064954
1.000;-0.863343;1.059232
1.010;-0.864354;1.053044
1.020;-0.865892;1.047167
1.030;-0.867121;1.042421
1.040;-0.867316;1.039404
1.050;-0.866143;1.038268
1.060;-0.863795;1.038657
1.070;-0.860947;1.039839
1.080;-0.858528;1.040979
1.090;-0.857398;1.041423
1.100;-0.858062;1.040887
1.110;-0.860526;1.039493
1.120;-0.864366;1.037687
1.130;-0.868957;1.036093
1.140;-0.873763;1.035375
1.150;-0.878579;1.036119
1.160;-0.883624;1.038714
1.170;-0.889452;1.043258
1.180;-0.896684;1.049506
1.190;-0.905652;1.056894
1.200;-0.916121;1.064662
1.210;-0.927225;1.072041
1.220;-0.937719;1.078465
1.230;-0.946435;1.083742
1.240;-0.952739;1.088098
1.250;-0.956781;1.092067
1.260;-0.959426;1.096248
1.270;-0.961922;1.101035
1.280;-0.965445;1.106433
1.290;-0.970704;1.112060
1.300;-0.977723;1.117315
1.310;-0.985846;1.121632
1.320;-0.993930;1.124723
1.330;-1.000646;1.126727
1.340;-1.004793;1.128193
1.350;-1.005569;1.129877
1.360;-1.002757;1.132413
1.370;-0.996784;1.136029
1.380;-0.988632;1.140455
1.390;-0.979578;1.145087
1.400;-0.970838;1.149312
1.410;-0.963221;1.152821
1.420;-0.956927;1.155754
1.430;-0.951571;1.158618
1.440;-0.946402;1.162071
1.450;-0.940661;1.166674
1.460;-0.933896;1.172726
1.470;-0.926150;1.180208
1.480;-0.917931;1.188796
1.490;-0.909991;1.197908
1.500;-0.903004;1.206757
1.510;-0.897245;1.214447
1.520;-0.892413;1.220115
1.530;-0.887669;1.223142
1.540;-0.881889;1.223336
1.550;-0.874037;1.221024
1.560;-0.863487;1.216991
1.570;-0.850195;1.212266
1.580;-0.834683;1.207827
1.590;-0.817858;1.204316
1.600;-0.800744;1.201884
1.610;-0.784211;1.200200
1.620;-0.768776;1.198628
1.630;-0.754547;1.196508
1.640;-0.741314;1.193440
1.650;-0.728751;1.189449
1.660;-0.716629;1.184946
1.670;-0.704931;1.180498
1.680;-0.693832;1.176520
1.690;-0.683579;1.173051
1.700;-0.674366;1.169725
1.710;-0.666283;1.165949
1.720;-0.659331;1.161197
1.730;-0.653496;1.155286
1.740;-0.648817;1.148524
1.750;-0.645432;1.141657
1.760;-0.643570;1.135646
1.770;-0.643491;1.131362
1.780;-0.645384;1.129319
1.790;-0.649283;1.129549
1.800;-0.655006;1.131676
1.810;-0.662177;1.135145
1.820;-0.670305;1.139494
1.830;-0.678895;1.144556
