Time[s];COPx[cm];COPy[cm]
0.010;-1.165193;-0.573985
0.020;-1.183323;-0.558739
0.030;-1.199792;-0.543413
0.040;-1.213151;-0.528044
0.050;-1.222177;-0.512837
0.060;-1.225915;-0.498066
0.070;-1.223663;-0.483900
0.080;-1.214937;-0.470245
0.090;-1.199462;-0.456676
0.100;-1.177245;-0.442537
0.110;-1.148710;-0.427154
0.120;-1.114846;-0.410089
0.130;-1.077256;-0.391288
0.140;-1.038017;-0.371055
0.150;-0.999337;-0.349894
0.160;-0.963092;-0.328319
0.170;-0.930378;-0.306734
0.180;-0.901255;-0.285403
0.190;-0.874785;-0.264471
0.200;-0.849390;-0.243987
0.210;-0.823430;-0.223941
0.220;-0.795782;-0.204362
0.230;-0.766219;-0.185461
0.240;-0.735443;-0.167745
0.250;-0.704786;-0.152003
0.260;-0.675720;-0.139121
0.270;-0.649360;-0.129837
0.280;-0.626123;-0.124523
0.290;-0.605656;-0.123111
0.300;-0.587013;-0.125157
0.310;-0.569036;-0.130029
0.320;-0.550750;-0.137113
0.330;-0.531655;-0.145976
0.340;-0.511825;-0.156407
0.350;-0.491812;-0.168365
0.360;-0.472404;-0.181856
0.370;-0.454355;-0.196824
0.380;-0.438161;-0.213080
0.390;-0.424008;-0.230278
0.400;-0.411904;-0.247965
0.410;-0.401919;-0.265681
0.420;-0.394388;-0.283119
0.430;-0.389927;-0.300244
0.440;-0.389209;-0.317303
0.450;-0.392596;-0.334701
0.460;-0.399809;-0.352792
0.470;-0.409842;-0.371706
0.480;-0.421247;-0.391282
0.490;-0.432721;-0.411110
0.500;-0.443753;-0.430648
0.510;-0.454989;-0.449327
0.520;-0.468107;-0.466635
0.530;-0.485183;-0.482167
0.540;-0.507797;-0.495633
0.550;-0.536232;-0.506866
0.560;-0.569122;-0.515824
0.570;-0.603718;-0.522647
0.580;-0.636685;-0.527711
0.590;-0.665101;-0.531634
0.600;-0.687278;-0.535179
0.610;-0.703154;-0.539046
0.620;-0.714144;-0.543654
0.630;-0.722575;-0.548985
0.640;-0.730891;-0.554583
0.650;-0.740906;-0.559704
0.660;-0.753360;-0.563538
0.670;-0.767905;-0.565435
0.680;-0.783504;-0.565075
0.690;-0.799029;-0.562566
0.700;-0.813779;-0.558450
0.710;-0.827682;-0.553591
0.720;-0.841131;-0.548942
0.730;-0.854579;-0.545239
0.740;-0.868123;-0.542761
0.750;-0.881305;-0.541252
0.760;-0.893218;-0.540046
0.770;-0.902864;-0.538307
0.780;-0.909607;-0.535290
0.790;-0.913498;-0.530509
0.800;-0.915351;-0.523801
0.810;-0.916563;-0.515268
0.820;-0.918786;-0.505180
0.830;-0.923556;-0.493871
0.840;-0.931975;-0.481685
0.850;-0.944461;-0.468966
0.860;-0.960634;-0.456066
0.870;-0.979333;-0.443351
0.880;-0.998790;-0.431176
0.890;-1.016918;-0.419864
0.900;-1.031686;-0.409683
0.910;-1.041523;-0.400829
0.920;-1.045674;-0.393398
0.930;-1.044397;-0.387373
0.940;-1.038921;-0.382643
0.950;-1.031141;-0.379059
0.960;-1.023162;-0.376479
0.970;-1.016824;-0.374777
0.980;-1.013333;-0.373788
0.990;-1.013114;-0.373253
1.000;-1.015873;-0.372808
1.010;-1.020855;-0.372066
1.020;-1.027180;-0.370747
1.030;-1.034161;-0.368811
1.040;-1.041502;-0.366507
1.050;-1.049328;-0.364337
1.060;-1.058051;-0.362931
1.070;-1.068122;-0.362845
1.080;-1.079766;-0.364341
1.090;-1.092792;-0.367238
1.100;-1.106576;-0.370933
1.110;-1.120220;-0.374608
1.120;-1.132824;-0.377554
1.130;-1.143773;-0.379471
1.140;-1.152928;-0.380612
1.150;-1.160664;-0.381681
1.160;-1.167779;-0.383544
1.170;-1.175287;-0.386861
1.180;-1.184167;-0.391817
1.190;-1.195150;-0.398067
1.200;-1.208606;-0.404867
1.210;-1.224556;-0.411319
1.220;-1.242743;-0.416618
1.230;-1.262699;-0.420265
1.240;-1.283757;-0.422188
1.250;-1.305064;-0.422752
1.260;-1.325643;-0.422636
1.270;-1.344505;-0.422612
1.280;-1.360809;-0.423308
1.290;-1.374000;-0.425063
1.300;-1.383903;-0.427925
1.310;-1.390729;-0.431755
1.320;-1.394987;-0.436338
1.330;-1.397334;-0.441449
1.340;-1.398415;-0.446857
1.350;-1.398745;-0.452312
1.360;-1.398659;-0.457547
1.370;-1.398289;-0.462322
1.380;-1.397583;-0.466518
1.390;-1.396344;-0.470229
1.400;-1.394299;-0.473815
1.410;-1.391175;-0.477855
1.420;-1.386785;-0.483008
1.430;-1.381094;-0.489809
1.440;-1.374244;-0.498504
1.450;-1.366520;-0.508987
1.460;-1.358287;-0.520865
1.470;-1.349927;-0.533618
1.480;-1.341789;-0.546765
1.490;-1.334135;-0.559960
1.500;-1.327079;-0.573016
1.510;-1.320513;-0.585861
1.520;-1.314050;-0.598461
1.530;-1.307018;-0.610726
1.540;-1.298543;-0.622429
1.550;-1.287697;-0.633188
1.560;-1.273698;-0.642517
1.570;-1.256081;-0.649941
1.580;-1.234796;-0.655097
1.590;-1.210219;-0.657818
1.600;-1.183087;-0.658185
1.610;-1.154401;-0.656543
1.620;-1.125326;-0.653450
1.630;-1.097104;-0.649545
1.640;-1.070956;-0.645351
1.650;-1.047959;-0.641082
1.660;-1.028884;-0.636577
1.670;-1.013986;-0.631393
1.680;-1.002808;-0.625060
1.690;-0.994080;-0.617356
1.700;-0.985818;-0.608478
1.710;-0.975654;-0.598996
1.720;-0.961306;-0.589621
1.730;-0.941057;-0.580872
1.740;-0.914124;-0.572799
1.750;-0.880832;-0.564881
1.760;-0.842583;-0.556155
1.770;-0.801608;-0.545528
1.780;-0.760555;-0.532141
1.790;-0.721982;-0.515622
1.800;-0.687870;-0.496162
1.810;-0.659265;-0.474401
1.820;-0.636133;-0.451256
1.830;-0.617493;-0.427747
1.840;-0.601809;-0.404878
1.850;-0.587499;-0.383523
1.860;-0.573376;-0.364298
1.870;-0.558875;-0.347443
1.880;-0.544025;-0.332782
1.890;-0.529247;-0.319820
1.900;-0.515082;-0.307949
1.910;-0.501966;-0.296677
1.920;-0.490112;-0.285780
1.930;-0.479528;-0.275342
1.940;-0.470133;-0.265685
