Time[s];COPx[cm];COPy[cm]
0.010;-3.926713;-0.837170
0.020;-3.936317;-0.841871
0.030;-3.946482;-0.846372
0.040;-3.957681;-0.850526
0.050;-3.970294;-0.854286
0.060;-3.984582;-0.857679
0.070;-4.000637;-0.860756
0.080;-4.018289;-0.863540
0.090;-4.037004;-0.865992
0.100;-4.055835;-0.868008
0.110;-4.073497;-0.869490
0.120;-4.088593;-0.870454
0.130;-4.099917;-0.871127
0.140;-4.106725;-0.871941
0.150;-4.108863;-0.873378
0.160;-4.106726;-0.875749
0.170;-4.101080;-0.879034
0.180;-4.092829;-0.882887
0.190;-4.082832;-0.886798
0.200;-4.071822;-0.890324
0.210;-4.060411;-0.893294
0.220;-4.049104;-0.895884
0.230;-4.038274;-0.898511
0.240;-4.028091;-0.901614
0.250;-4.018457;-0.905423
0.260;-4.009017;-0.909837
0.270;-3.999266;-0.914451
0.280;-3.988760;-0.918671
0.290;-3.977330;-0.921882
0.300;-3.965201;-0.923621
0.310;-3.952957;-0.923712
0.320;-3.941324;-0.922344
0.330;-3.930903;-0.920036
0.340;-3.921955;-0.917500
0.350;-3.914338;-0.915424
0.360;-3.907602;-0.914243
0.370;-3.901152;-0.914013
0.380;-3.894383;-0.914434
0.390;-3.886729;-0.915038
0.400;-3.877623;-0.915436
0.410;-3.866456;-0.915513
0.420;-3.852648;-0.915489
0.430;-3.835826;-0.915853
0.440;-3.816040;-0.917215
0.450;-3.793868;-0.920107
0.460;-3.770324;-0.924777
0.470;-3.746605;-0.931021
0.480;-3.723818;-0.938166
0.490;-3.702814;-0.945210
0.500;-3.684193;-0.951090
0.510;-3.668418;-0.954968
0.520;-3.655900;-0.956429
0.530;-3.646984;-0.955529
0.540;-3.641796;-0.952682
0.550;-3.640077;-0.948442
0.560;-3.641138;-0.943279
0.570;-3.643988;-0.937437
0.580;-3.647590;-0.930958
0.590;-3.651106;-0.923817
0.600;-3.654020;-0.916089
0.610;-3.656116;-0.908034
0.620;-3.657368;-0.900092
0.630;-3.657821;-0.892770
0.640;-3.657554;-0.886483
0.650;-3.656698;-0.881411
0.660;-3.655457;-0.877432
0.670;-3.654069;-0.874167
0.680;-3.652712;-0.871119
0.690;-3.651415;-0.867836
0.700;-3.650045;-0.864032
0.710;-3.648388;-0.859621
0.720;-3.646274;-0.854670
0.730;-3.643692;-0.849320
0.740;-3.640836;-0.843726
0.750;-3.638040;-0.838022
0.760;-3.635638;-0.832298
0.770;-3.633796;-0.826578
0.780;-3.632393;-0.820793
0.790;-3.631029;-0.814786
0.800;-3.629152;-0.808347
0.810;-3.626267;-0.801305
0.820;-3.622132;-0.793641
0.830;-3.616884;-0.785548
0.840;-3.611001;-0.777396
0.850;-3.605138;-0.769614
0.860;-3.599885;-0.762572
0.870;-3.595596;-0.756474
0.880;-3.592319;-0.751295
0.890;-3.589845;-0.746783
0.900;-3.587812;-0.742512
0.910;-3.585830;-0.737982
0.920;-3.583592;-0.732711
0.930;-3.580940;-0.726296
0.940;-3.577875;-0.718445
0.950;-3.574517;-0.709038
0.960;-3.571042;-0.698208
0.970;-3.567598;-0.686408
0.980;-3.564204;-0.674370
0.990;-3.560667;-0.662928
1.000;-3.556550;-0.652771
1.010;-3.551282;-0.644234
1.020;-3.544375;-0.637248
1.030;-3.535664;-0.631434
1.040;-3.525435;-0.626298
1.050;-3.514362;-0.621398
1.060;-3.503275;-0.616441
1.070;-3.492899;-0.611269
1.080;-3.483682;-0.605801
1.090;-3.475745;-0.599978
1.100;-3.468957;-0.593762
1.110;-3.463057;-0.587192
1.120;-3.457790;-0.580437
1.130;-3.453012;-0.573791
1.140;-3.448723;-0.567629
1.150;-3.445025;-0.562353
1.160;-3.442024;-0.558326
1.170;-3.439716;-0.555784
1.180;-3.437902;-0.554709
1.190;-3.436159;-0.554754
1.200;-3.433895;-0.555246
1.210;-3.430462;-0.555332
1.220;-3.425324;-0.554212
1.230;-3.418202;-0.551418
1.240;-3.409158;-0.546994
1.250;-3.398596;-0.541506
1.260;-3.387202;-0.535798
1.270;-3.375825;-0.530639
1.280;-3.365303;-0.526407
1.290;-3.356284;-0.522990
1.300;-3.349062;-0.519919
1.310;-3.343492;-0.516651
1.320;-3.338999;-0.512842
1.330;-3.334744;-0.508514
1.340;-3.329901;-0.504036
1.350;-3.323961;-0.499963
1.360;-3.316919;-0.496805
1.370;-3.309312;-0.494842
1.380;-3.302076;-0.494061
1.390;-3.296308;-0.494206
1.400;-3.292965;-0.494916
