f_time;copX;copY
0.010;-0.066061;-2.695201
0.020;-0.095457;-2.666794
0.030;-0.126294;-2.636841
0.040;-0.159773;-2.604278
0.050;-0.196792;-2.568638
0.060;-0.237787;-2.530010
0.070;-0.282634;-2.488823
0.080;-0.330640;-2.445636
0.090;-0.380645;-2.400998
0.100;-0.431237;-2.355395
0.110;-0.481012;-2.309224
0.120;-0.528794;-2.262784
0.130;-0.573755;-2.216269
0.140;-0.615403;-2.169787
0.150;-0.653510;-2.123391
0.160;-0.687976;-2.077113
0.170;-0.718706;-2.030968
0.180;-0.745529;-1.984901
0.190;-0.768205;-1.938691
0.200;-0.786518;-1.891875
0.210;-0.800407;-1.843750
0.220;-0.810071;-1.793526
0.230;-0.815979;-1.740535
0.240;-0.818797;-1.684430
0.250;-0.819263;-1.625226
0.260;-0.818064;-1.563214
0.270;-0.815754;-1.498778
0.280;-0.812737;-1.432233
0.290;-0.809289;-1.363758
0.300;-0.805575;-1.293481
0.310;-0.801657;-1.221684
0.320;-0.797493;-1.149033
0.330;-0.792944;-1.076663
0.340;-0.787822;-1.006062
0.350;-0.781941;-0.938793
0.360;-0.775169;-0.876199
0.370;-0.767452;-0.819242
0.380;-0.758802;-0.768547
0.390;-0.749273;-0.724556
0.400;-0.738942;-0.687672
0.410;-0.727915;-0.658273
0.420;-0.716307;-0.636598
0.430;-0.704179;-0.622612
0.440;-0.691404;-0.615935
0.450;-0.677508;-0.615884
0.460;-0.661601;-0.621587
0.470;-0.642498;-0.632101
0.480;-0.619050;-0.646485
0.490;-0.590534;-0.663802
0.500;-0.556909;-0.683079
0.510;-0.518810;-0.703273
0.520;-0.477336;-0.723306
0.530;-0.433756;-0.742139
0.540;-0.389271;-0.758875
0.550;-0.344850;-0.772806
0.560;-0.301115;-0.783408
0.570;-0.258268;-0.790301
0.580;-0.216096;-0.793232
0.590;-0.174090;-0.792089
0.600;-0.131665;-0.786944
0.610;-0.088416;-0.778058
0.620;-0.044288;-0.765860
0.630;0.000425;-0.750910
0.640;0.045232;-0.733864
0.650;0.089689;-0.715443
0.660;0.133593;-0.696348
0.670;0.177016;-0.677168
0.680;0.220202;-0.658303
0.690;0.263393;-0.639950
0.700;0.306727;-0.622156
0.710;0.350258;-0.604894
0.720;0.394049;-0.588140
0.730;0.438254;-0.571918
0.740;0.483100;-0.556323
0.750;0.528772;-0.541501
0.760;0.575244;-0.527578
0.770;0.622135;-0.514587
0.780;0.668639;-0.502424
0.790;0.713569;-0.490892
0.800;0.755499;-0.479824
0.810;0.792988;-0.469215
0.820;0.824828;-0.459311
0.830;0.850253;-0.450601
0.840;0.869022;-0.443722
0.850;0.881337;-0.439287
0.860;0.887673;-0.437698
0.870;0.888617;-0.438993
0.880;0.884791;-0.442766
0.890;0.876856;-0.448230
0.900;0.865512;-0.454392
0.910;0.851439;-0.460319
0.920;0.835174;-0.465370
0.930;0.816984;-0.469321
0.940;0.796833;-0.472347
0.950;0.774497;-0.474881
0.960;0.749778;-0.477417
0.970;0.722698;-0.480310
0.980;0.693588;-0.483660
0.990;0.663002;-0.487314
1.000;0.631530;-0.491018
1.010;0.599592;-0.494625
1.020;0.567350;-0.498272
1.030;0.534747;-0.502428
1.040;0.501639;-0.507783
1.050;0.467883;-0.515046
1.060;0.433380;-0.524752
1.070;0.398095;-0.537169
1.080;0.362090;-0.552342
1.090;0.325578;-0.570215
1.100;0.288918;-0.590781
1.110;0.252545;-0.614171
1.120;0.216844;-0.640696
1.130;0.182022;-0.670855
1.140;0.148041;-0.705303
1.150;0.114614;-0.744787
1.160;0.081275;-0.790008
1.170;0.047477;-0.841435
1.180;0.012714;-0.899167
1.190;-0.023378;-0.962894
1.200;-0.060981;-1.031942
1.210;-0.100102;-1.105372
1.220;-0.140640;-1.182077
1.230;-0.182469;-1.260902
1.240;-0.225533;-1.340772
1.250;-0.269917;-1.420791
1.260;-0.315917;-1.500271
1.270;-0.364079;-1.578682
1.280;-0.415182;-1.655524
1.290;-0.470144;-1.730189
1.300;-0.529823;-1.801874
1.310;-0.594748;-1.869595
1.320;-0.664857;-1.932326
1.330;-0.739376;-1.989195
1.340;-0.816907;-2.039658
1.350;-0.895742;-2.083562
1.360;-0.974309;-2.121089
1.370;-1.051583;-2.152611
