Time[s];COPx[cm];COPy[cm]
0.010;-0.489227;-0.425773
0.020;-0.489052;-0.438438
0.030;-0.490214;-0.452089
0.040;-0.493742;-0.467493
0.050;-0.500350;-0.485114
0.060;-0.510389;-0.505050
0.070;-0.523915;-0.527077
0.080;-0.540813;-0.550789
0.090;-0.560926;-0.575731
0.100;-0.584129;-0.601471
0.110;-0.610344;-0.627588
0.120;-0.639502;-0.653680
0.130;-0.671459;-0.679431
0.140;-0.705912;-0.704686
0.150;-0.742298;-0.729451
0.160;-0.779723;-0.753754
0.170;-0.816940;-0.777475
0.180;-0.852446;-0.800262
0.190;-0.884698;-0.821593
0.200;-0.912406;-0.840921
0.210;-0.934800;-0.857800
0.220;-0.951789;-0.871962
0.230;-0.963942;-0.883365
0.240;-0.972263;-0.892227
0.250;-0.977818;-0.899034
0.260;-0.981387;-0.904465
0.270;-0.983259;-0.909276
0.280;-0.983284;-0.914160
0.290;-0.981107;-0.919628
0.300;-0.976497;-0.925945
0.310;-0.969633;-0.933153
0.320;-0.961285;-0.941160
0.330;-0.952825;-0.949823
0.340;-0.946066;-0.958980
0.350;-0.942980;-0.968414
0.360;-0.945377;-0.977827
0.370;-0.954658;-0.986850
0.380;-0.971691;-0.995083
0.390;-0.996771;-1.002149
0.400;-1.029652;-1.007735
0.410;-1.069604;-1.011641
0.420;-1.115507;-1.013861
0.430;-1.166003;-1.014668
0.440;-1.219654;-1.014620
0.450;-1.275098;-1.014448
0.460;-1.331157;-1.014844
0.470;-1.386920;-1.016280
0.480;-1.441815;-1.018950
0.490;-1.495671;-1.022838
0.500;-1.548742;-1.027825
0.510;-1.601675;-1.033711
0.520;-1.655389;-1.040149
0.530;-1.710882;-1.046517
0.540;-1.769032;-1.051872
0.550;-1.830446;-1.055027
0.560;-1.895422;-1.054796
0.570;-1.963996;-1.050313
0.580;-2.036027;-1.041305
0.590;-2.111234;-1.028202
0.600;-2.189186;-1.012015
0.610;-2.269253;-0.994025
0.620;-2.350572;-0.975388
0.630;-2.432043;-0.956821
0.640;-2.512374;-0.938460
0.650;-2.590183;-0.919926
0.660;-2.664160;-0.900543
0.670;-2.733284;-0.879629
0.680;-2.797023;-0.856756
0.690;-2.855434;-0.831947
0.700;-2.909084;-0.805757
0.710;-2.958803;-0.779206
0.720;-3.005324;-0.753578
0.730;-3.048961;-0.730126
0.740;-3.089408;-0.709786
0.750;-3.125771;-0.692986
0.760;-3.156850;-0.679613
0.770;-3.181600;-0.669121
0.780;-3.199614;-0.660743
0.790;-3.211395;-0.653719
0.800;-3.218271;-0.647492
0.810;-3.221959;-0.641776
0.820;-3.223989;-0.636467
