f_time;copX;copY
0.010;-0.159944;0.357009
0.020;-0.156560;0.354621
0.030;-0.153585;0.351167
0.040;-0.151338;0.345944
0.050;-0.150000;0.338847
0.060;-0.149597;0.330345
0.070;-0.150010;0.321262
0.080;-0.150986;0.312423
0.090;-0.152183;0.304342
0.100;-0.153224;0.297074
0.110;-0.153746;0.290295
0.120;-0.153442;0.283544
0.130;-0.152078;0.276478
0.140;-0.149529;0.269015
0.150;-0.145842;0.261326
0.160;-0.141313;0.253725
0.170;-0.136540;0.246543
0.180;-0.132375;0.240057
0.190;-0.129728;0.234489
0.200;-0.129265;0.230052
0.210;-0.131124;0.226959
0.220;-0.134820;0.225363
0.230;-0.139380;0.225243
0.240;-0.143662;0.226315
0.250;-0.146705;0.228051
0.260;-0.148004;0.229816
0.270;-0.147603;0.231006
0.280;-0.146002;0.231142
0.290;-0.143923;0.229860
0.300;-0.142028;0.226885
0.310;-0.140716;0.222051
0.320;-0.140061;0.215384
0.330;-0.139896;0.207186
0.340;-0.139973;0.198030
0.350;-0.140117;0.188639
0.360;-0.140300;0.179703
0.370;-0.140637;0.171728
0.380;-0.141301;0.164982
0.390;-0.142432;0.159514
0.400;-0.144053;0.155212
0.410;-0.146016;0.151859
0.420;-0.147977;0.149177
0.430;-0.149422;0.146863
0.440;-0.149769;0.144646
0.450;-0.148526;0.142364
0.460;-0.145460;0.140032
0.470;-0.140678;0.137869
0.480;-0.134576;0.136244
0.490;-0.127676;0.135557
0.500;-0.120410;0.136085
0.510;-0.112961;0.137858
0.520;-0.105221;0.140629
0.530;-0.096874;0.143961
0.540;-0.087549;0.147390
0.550;-0.076955;0.150562
0.560;-0.064925;0.153313
0.570;-0.051401;0.155665
0.580;-0.036411;0.157767
0.590;-0.020096;0.159817
0.600;-0.002752;0.161978
0.610;0.015159;0.164338
0.620;0.033068;0.166927
0.630;0.050426;0.169763
0.640;0.066834;0.172871
0.650;0.082113;0.176218
0.660;0.096262;0.179613
0.670;0.109340;0.182671
0.680;0.121329;0.184933
0.690;0.132059;0.186118
0.700;0.141249;0.186348
0.710;0.148637;0.186197
0.720;0.154138;0.186474
0.730;0.157965;0.187867
0.740;0.160626;0.190602
0.750;0.162841;0.194301
0.760;0.165400;0.198101
0.770;0.169051;0.200964
0.780;0.174427;0.202069
0.790;0.181994;0.201146
0.800;0.191988;0.198614
0.810;0.204345;0.195491
0.820;0.218651;0.193082
0.830;0.234168;0.192546
0.840;0.249967;0.194514
0.850;0.265128;0.198880
0.860;0.278934;0.204852
0.870;0.290970;0.211229
0.880;0.301107;0.216807
0.890;0.309375;0.220777
0.900;0.315815;0.222958
0.910;0.320362;0.223788
0.920;0.322803;0.224075
0.930;0.322817;0.224644
0.940;0.320087;0.226008
0.950;0.314450;0.228189
0.960;0.306043;0.230740
0.970;0.295371;0.232967
0.980;0.283268;0.234254
0.990;0.270754;0.234369
1.000;0.258830;0.233599
1.010;0.248262;0.232666
1.020;0.239419;0.232448
1.030;0.232225;0.233661
1.040;0.226218;0.236621
1.050;0.220694;0.241169
1.060;0.214876;0.246745
1.070;0.208080;0.252563
1.080;0.199846;0.257827
1.090;0.190035;0.261946
1.100;0.178865;0.264711
1.110;0.166877;0.266367
1.120;0.154851;0.267551
1.130;0.143691;0.269089
1.140;0.134287;0.271731
1.150;0.127359;0.275909
1.160;0.123312;0.281606
1.170;0.122149;0.288352
1.180;0.123500;0.295354
1.190;0.126759;0.301729
1.200;0.131277;0.306765
1.210;0.136536;0.310142
1.220;0.142237;0.312037
1.230;0.148270;0.313049
1.240;0.154614;0.313969
1.250;0.161210;0.315471
1.260;0.167884;0.317872
1.270;0.174356;0.321056
1.280;0.180306;0.324574
1.290;0.185487;0.327853
1.300;0.189826;0.330403
1.310;0.193456;0.331972
1.320;0.196659;0.332589
1.330;0.199718;0.332511
1.340;0.202760;0.332103
1.350;0.205682;0.331709
1.360;0.208174;0.331587
1.370;0.209834;0.331882
1.380;0.210292;0.332628
1.390;0.209313;0.333719
1.400;0.206831;0.334884
1.410;0.202931;0.335720
1.420;0.197773;0.335810
1.430;0.191524;0.334924
1.440;0.184322;0.333179
1.450;0.176277;0.331100
1.460;0.167482;0.329517
1.470;0.158027;0.329320
1.480;0.148028;0.331168
1.490;0.137690;0.335233
1.500;0.127373;0.341114
1.510;0.117585;0.347936
1.520;0.108869;0.354622
1.530;0.101619;0.360230
1.540;0.095923;0.364204
1.550;0.091533;0.366476
1.560;0.087952;0.367410
1.570;0.084576;0.367660
1.580;0.080814;0.368009
1.590;0.076178;0.369216
1.600;0.070345;0.371894
1.610;0.063206;0.376408
1.620;0.054896;0.382829
1.630;0.045788;0.390921
1.640;0.036450;0.400187
1.650;0.027575;0.409935
1.660;0.019871;0.419386
1.670;0.013925;0.427801
1.680;0.010044;0.434623
1.690;0.008156;0.439611
1.700;0.007816;0.442885
1.710;0.008308;0.444853
1.720;0.008816;0.446039
1.730;0.008598;0.446887
1.740;0.007138;0.447640
1.750;0.004226;0.448325
1.760;-0.000039;0.448832
1.770;-0.005319;0.449044
1.780;-0.011131;0.448949
1.790;-0.016925;0.448681
1.800;-0.022151;0.448444
1.810;-0.026327;0.448368
1.820;-0.029121;0.448348
1.830;-0.030427;0.447990
1.840;-0.030436;0.446676
1.850;-0.029696;0.443780
1.860;-0.029127;0.438941
1.870;-0.029942;0.432280
1.880;-0.033421;0.424430
1.890;-0.040557;0.416311
1.900;-0.051703;0.408780
1.910;-0.066369;0.402270
1.920;-0.083296;0.396626
1.930;-0.100780;0.391204
1.940;-0.117143;0.385202
1.950;-0.131162;0.378063
1.960;-0.142326;0.369727
1.970;-0.150860;0.360657
1.980;-0.157560;0.351640
1.990;-0.163481;0.343478
2.000;-0.169597;0.336718
2.010;-0.176506;0.331498
2.020;-0.184274;0.327555
2.030;-0.192475;0.324325
2.040;-0.200419;0.321090
2.050;-0.207468;0.317143
2.060;-0.213289;0.311958
2.070;-0.217916;0.305341
2.080;-0.221624;0.297502
2.090;-0.224718;0.288994
2.100;-0.227380;0.280548
2.110;-0.229665;0.272843
2.120;-0.231595;0.266321
2.130;-0.233258;0.261068
2.140;-0.234809;0.256814
2.150;-0.236400;0.253012
2.160;-0.238094;0.248979
2.170;-0.239855;0.244076
2.180;-0.241612;0.237898
2.190;-0.243325;0.230437
2.200;-0.245013;0.222115
2.210;-0.246713;0.213672
2.220;-0.248409;0.205899
2.230;-0.249975;0.199363
2.240;-0.251175;0.194235
2.250;-0.251710;0.190333
2.260;-0.251285;0.187293
2.270;-0.249669;0.184766
2.280;-0.246746;0.182534
2.290;-0.242568;0.180536
2.300;-0.237376;0.178822
2.310;-0.231554;0.177478
2.320;-0.225526;0.176538
2.330;-0.219618;0.175902
2.340;-0.213944;0.175323
2.350;-0.208369;0.174481
2.360;-0.202575;0.173142
2.370;-0.196208;0.171305
2.380;-0.189056;0.169223
2.390;-0.181173;0.167297
2.400;-0.172890;0.165880
2.410;-0.164737;0.165142
2.420;-0.157279;0.165016
2.430;-0.150945;0.165253
2.440;-0.145884;0.165534
2.450;-0.141917;0.165597
2.460;-0.138610;0.165334
2.470;-0.135458;0.164824
2.480;-0.132099;0.164292
2.490;-0.128455;0.164010
2.500;-0.124749;0.164180
2.510;-0.121377;0.164837
2.520;-0.118717;0.165825
