Time[s];COPx[cm];COPy[cm]
0.010;4.857933;-4.061108
0.020;4.974607;-4.045130
0.030;5.089547;-4.030418
0.040;5.201476;-4.017995
0.050;5.309237;-4.008534
0.060;5.411721;-4.002234
0.070;5.507738;-3.998742
0.080;5.595849;-3.997170
0.090;5.674241;-3.996252
0.100;5.740711;-3.994666
0.110;5.792819;-3.991463
0.120;5.828178;-3.986428
0.130;5.844815;-3.980210
0.140;5.841539;-3.974124
0.150;5.818179;-3.969704
0.160;5.775637;-3.968221
0.170;5.715710;-3.970360
0.180;5.640739;-3.976177
0.190;5.553170;-3.985312
0.200;5.455085;-3.997329
0.210;5.347817;-4.012032
0.220;5.231745;-4.029633
0.230;5.106391;-4.050698
0.240;4.970829;-4.075888
0.250;4.824363;-4.105533
0.260;4.667260;-4.139132
0.270;4.501321;-4.174954
0.280;4.330042;-4.209909
0.290;4.158297;-4.239876
0.300;3.991588;-4.260506
0.310;3.835096;-4.268285
0.320;3.692816;-4.261486
0.330;3.567011;-4.240623
0.340;3.458114;-4.208211
0.350;3.365021;-4.168001
0.360;3.285623;-4.124011
0.370;3.217356;-4.079748
0.380;3.157601;-4.037782
0.390;3.103879;-3.999667
0.400;3.053880;-3.966133
0.410;3.005435;-3.937388
0.420;2.956537;-3.913474
0.430;2.905455;-3.894541
0.440;2.850875;-3.881019
0.450;2.791999;-3.873627
0.460;2.728536;-3.873240
0.470;2.660593;-3.880632
0.480;2.588521;-3.896152
0.490;2.512780;-3.919439
0.500;2.433857;-3.949279
0.510;2.352247;-3.983704
0.520;2.268481;-4.020311
0.530;2.183182;-4.056720
0.540;2.097116;-4.091004
0.550;2.011191;-4.121956
0.560;1.926369;-4.149107
0.570;1.843483;-4.172530
0.580;1.762962;-4.192512
0.590;1.684570;-4.209216
0.600;1.607255;-4.222452
0.610;1.529233;-4.231619
0.620;1.448320;-4.235829
0.630;1.362376;-4.234159
0.640;1.269708;-4.225927
0.650;1.169272;-4.210858
0.660;1.060695;-4.189102
0.670;0.944178;-4.161093
0.680;0.820383;-4.127337
0.690;0.690358;-4.088232
0.700;0.555499;-4.044034
0.710;0.417513;-3.995003
0.720;0.278328;-3.941668
0.730;0.139907;-3.885031
0.740;0.004009;-3.826530
0.750;-0.128076;-3.767706
0.760;-0.255706;-3.709679
0.770;-0.378927;-3.652724
0.780;-0.498301;-3.596136
0.790;-0.614577;-3.538491
0.800;-0.728337;-3.478166
0.810;-0.839715;-3.413924
0.820;-0.948255;-3.345361
0.830;-1.052852;-3.273092
0.840;-1.151799;-3.198676
0.850;-1.242939;-3.124323
0.860;-1.323974;-3.052474
0.870;-1.392923;-2.985342
0.880;-1.448590;-2.924551
0.890;-1.490904;-2.870942
0.900;-1.520979;-2.824615
0.910;-1.540842;-2.785121
0.920;-1.552931;-2.751705
0.930;-1.559535;-2.723542
0.940;-1.562345;-2.699938
0.950;-1.562207;-2.680521
0.960;-1.559043;-2.665383
0.970;-1.551895;-2.655088
0.980;-1.539066;-2.650495
0.990;-1.518434;-2.652393
1.000;-1.487960;-2.661074
1.010;-1.446316;-2.675990
1.020;-1.393429;-2.695673
1.030;-1.330692;-2.717958
1.040;-1.260730;-2.740419
1.050;-1.186801;-2.760826
1.060;-1.112084;-2.777460
1.070;-1.039107;-2.789292
1.080;-0.969502;-2.796046
1.090;-0.904097;-2.798194
1.100;-0.843207;-2.796824
1.110;-0.786951;-2.793367
1.120;-0.735399;-2.789215
1.130;-0.688564;-2.785365
1.140;-0.646305;-2.782213
1.150;-0.608297;-2.779586
1.160;-0.574125;-2.777006
1.170;-0.543442;-2.774083
1.180;-0.516075;-2.770825
1.190;-0.491976;-2.767737
