f_time;copX;copY
0.010;-0.578620;0.066507
0.020;-0.514574;0.044898
0.030;-0.457283;0.024943
0.040;-0.411560;0.007671
0.050;-0.381309;-0.006158
0.060;-0.369203;-0.016053
0.070;-0.376270;-0.021834
0.080;-0.401507;-0.023706
0.090;-0.441710;-0.022336
0.100;-0.491732;-0.018858
0.110;-0.545268;-0.014806
0.120;-0.596018;-0.011948
0.130;-0.638903;-0.012058
0.140;-0.670832;-0.016646
0.150;-0.690777;-0.026685
0.160;-0.699159;-0.042434
0.170;-0.696911;-0.063400
0.180;-0.684634;-0.088418
0.190;-0.662163;-0.115840
0.200;-0.628661;-0.143782
0.210;-0.583130;-0.170411
0.220;-0.525114;-0.194216
0.230;-0.455292;-0.214162
0.240;-0.375777;-0.229721
0.250;-0.290049;-0.240781
0.260;-0.202620;-0.247540
0.270;-0.118539;-0.250399
0.280;-0.042840;-0.249890
0.290;0.020019;-0.246634
0.300;0.066677;-0.241328
0.310;0.095288;-0.234733
0.320;0.105722;-0.227622
0.330;0.099431;-0.220674
0.340;0.078940;-0.214355
0.350;0.047043;-0.208878
0.360;0.005969;-0.204260
0.370;-0.043192;-0.200457
0.380;-0.100568;-0.197530
0.390;-0.167095;-0.195766
0.400;-0.243791;-0.195715
0.410;-0.330988;-0.198151
0.420;-0.427719;-0.203989
0.430;-0.531379;-0.214129
0.440;-0.637679;-0.229231
0.450;-0.740923;-0.249424
0.460;-0.834657;-0.274048
0.470;-0.912660;-0.301596
0.480;-0.970112;-0.329965
0.490;-1.004545;-0.357004
0.500;-1.016163;-0.381147
0.510;-1.007362;-0.401840
0.520;-0.981653;-0.419611
0.530;-0.942495;-0.435813
0.540;-0.892517;-0.452202
0.550;-0.833367;-0.470526
0.560;-0.766109;-0.492254
0.570;-0.691875;-0.518448
0.580;-0.612423;-0.549729
0.590;-0.530371;-0.586264
0.600;-0.448990;-0.627739
0.610;-0.371673;-0.673332
0.620;-0.301249;-0.721749
0.630;-0.239381;-0.771342
0.640;-0.186210;-0.820312
0.650;-0.140345;-0.866939
0.660;-0.099244;-0.909781
0.670;-0.059974;-0.947793
0.680;-0.020236;-0.980361
0.690;0.020616;-1.007267
0.700;0.060937;-1.028604
0.710;0.096833;-1.044642
0.720;0.122978;-1.055668
0.730;0.133965;-1.061860
0.740;0.125840;-1.063252
0.750;0.097377;-1.059834
0.760;0.050709;-1.051703
0.770;-0.008962;-1.039176
0.780;-0.074631;-1.022784
0.790;-0.139437;-1.003141
0.800;-0.198645;-0.980764
0.810;-0.250885;-0.955930
0.820;-0.298167;-0.928607
0.830;-0.344754;-0.898467
0.840;-0.395513;-0.864949
0.850;-0.454481;-0.827368
0.860;-0.524158;-0.785053
0.870;-0.605572;-0.737526
0.880;-0.698818;-0.684662
0.890;-0.803645;-0.626801
0.900;-0.919745;-0.564784
0.910;-1.046698;-0.499927
0.920;-1.183701;-0.433961
0.930;-1.329359;-0.368938
0.940;-1.481708;-0.307061
0.950;-1.638463;-0.250393
0.960;-1.797341;-0.200502
0.970;-1.956259;-0.158153
0.980;-2.113265;-0.123205
0.990;-2.266228;-0.094733
1.000;-2.412427;-0.071342
1.010;-2.548327;-0.051555
1.020;-2.669765;-0.034168
1.030;-2.772643;-0.018461
1.040;-2.853945;-0.004213
1.050;-2.912682;0.008452
1.060;-2.950319;0.019282
1.070;-2.970485;0.028094
1.080;-2.978060;0.034898
1.090;-2.978064;0.039910
1.100;-2.974801;0.043469
1.110;-2.971480;0.045889
1.120;-2.970264;0.047322
1.130;-2.972446;0.047719
1.140;-2.978492;0.046912
1.150;-2.987824;0.044818
1.160;-2.998494;0.041671
1.170;-3.007068;0.038199
1.180;-3.009031;0.035611
1.190;-2.999810;0.035329
1.200;-2.976154;0.038483
1.210;-2.937252;0.045367
1.220;-2.884976;0.055118
1.230;-2.823002;0.065828
1.240;-2.755110;0.075054
1.250;-2.683366;0.080520
1.260;-2.606931;0.080763
1.270;-2.521995;0.075536
1.280;-2.422925;0.065841
1.290;-2.304254;0.053587
1.300;-2.162774;0.040987
1.310;-1.998896;0.029946
1.320;-1.816795;0.021666
1.330;-1.623393;0.016614
1.340;-1.426740;0.014778
1.350;-1.234456;0.016037
1.360;-1.052738;0.020436
1.370;-0.886037;0.028245
1.380;-0.737260;0.039795
1.390;-0.608168;0.055191
1.400;-0.499704;0.074056
1.410;-0.412124;0.095448
1.420;-0.344951;0.117995
1.430;-0.296901;0.140178
1.440;-0.265928;0.160639
1.450;-0.249515;0.178421
1.460;-0.245209;0.193089
1.470;-0.251246;0.204754
1.480;-0.267060;0.213970
1.490;-0.293414;0.221523
1.500;-0.332042;0.228163
1.510;-0.384829;0.234410
1.520;-0.452785;0.240516
1.530;-0.535116;0.246586
1.540;-0.628723;0.252715
1.550;-0.728265;0.259061
1.560;-0.826790;0.265797
1.570;-0.916753;0.272982
1.580;-0.991190;0.280438
1.590;-1.044745;0.287663
1.600;-1.074338;0.293824
1.610;-1.079309;0.297845
1.620;-1.061059;0.298604
1.630;-1.022361;0.295218
1.640;-0.966609;0.287312
1.650;-0.897204;0.275166
1.660;-0.817195;0.259696
